80,select * from SpecObjAll where specObjId=#
2019-08-19 01:12:00,1
2019-08-19 01:21:00,1
2019-08-19 01:51:00,1
2019-08-19 02:08:00,1
2019-08-19 05:51:00,1
2019-08-19 07:08:00,1
2019-08-19 14:41:00,7
2019-08-19 14:42:00,8
2019-08-19 15:32:00,1
2019-08-19 16:32:00,3
2019-08-19 19:05:00,4
2019-08-19 19:06:00,9
2019-08-19 19:07:00,9
2019-08-19 19:08:00,8
2019-08-19 19:09:00,9
2019-08-19 19:10:00,9
2019-08-19 19:11:00,1
2019-08-19 19:15:00,2
2019-08-19 19:21:00,1
2019-08-19 20:52:00,1
2019-08-19 22:22:00,1
2019-08-19 22:59:00,1
