19,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&'<a target=INFO href=http://skyserver.sdss.org/DR1#/en/tools/explore/obj.aspx?id=&&& + cast(x.objId as varchar(#)) + &&&>&&&+ cast(x.objId as varchar(#)) + &&&</a>&&& as objID, p.ra, p.dec, p.run, p.rerun, p.camcol, p.field,  dbo.fPhotoTypeN(p.type) as type,  p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z  FROM #upload u  JOIN #x x ON x.up_id = u.up_id  JOIN PhotoTag p ON p.objID = x.objID  ORDER BY x.up_id  &&&#', @log=#, @filter=#"
2019-08-19 03:12:00,3
2019-08-19 03:15:00,1
2019-08-19 03:16:00,2
2019-08-19 03:19:00,1
2019-08-19 03:20:00,1
2019-08-19 03:22:00,1
2019-08-19 03:23:00,1
2019-08-19 03:25:00,1
2019-08-19 03:26:00,1
2019-08-19 03:28:00,1
2019-08-19 03:30:00,1
2019-08-19 03:31:00,1
2019-08-19 05:16:00,1
2019-08-19 05:18:00,1
2019-08-19 05:19:00,1
2019-08-19 06:14:00,1
