23,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-08-19 02:52:00,1
2019-08-19 15:32:00,1
2019-08-19 15:33:00,1
2019-08-19 15:36:00,1
2019-08-19 15:41:00,1
2019-08-19 15:43:00,1
2019-08-19 15:45:00,1
2019-08-19 15:47:00,1
2019-08-19 15:50:00,1
2019-08-19 15:52:00,1
2019-08-19 15:54:00,1
2019-08-19 16:05:00,1
2019-08-19 16:08:00,1
2019-08-19 16:09:00,2
2019-08-19 16:10:00,2
2019-08-19 16:14:00,1
2019-08-19 16:16:00,1
2019-08-19 16:19:00,1
2019-08-19 16:22:00,1
2019-08-19 16:25:00,1
2019-08-19 16:27:00,1
