2,"select s.bestobjid bestobjid, s.ra ra, s.dec dec, s.z z, s.specClass specClass into mydb.zzz_dr1#_# from SpecObj S    where   S.z > # and S.zWarning=&&&"
2019-08-19 12:38:00,2
