20,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-08-19 00:01:00,1
2019-08-19 00:03:00,1
2019-08-19 00:05:00,1
2019-08-19 00:07:00,1
2019-08-19 23:19:00,1
2019-08-19 23:21:00,1
2019-08-19 23:23:00,1
2019-08-19 23:25:00,1
2019-08-19 23:28:00,1
2019-08-19 23:30:00,1
2019-08-19 23:32:00,1
2019-08-19 23:35:00,1
2019-08-19 23:36:00,1
2019-08-19 23:38:00,1
2019-08-19 23:40:00,1
2019-08-19 23:43:00,1
2019-08-19 23:45:00,1
2019-08-19 23:46:00,1
2019-08-19 23:48:00,1
2019-08-19 23:50:00,1
