5516,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-05-22 00:03:00,4
2019-05-22 00:04:00,13
2019-05-22 00:05:00,15
2019-05-22 00:06:00,4
2019-05-22 00:08:00,4
2019-05-22 00:13:00,4
2019-05-22 00:14:00,14
2019-05-22 00:15:00,13
2019-05-22 00:16:00,4
2019-05-22 00:18:00,4
2019-05-22 00:23:00,4
2019-05-22 00:24:00,13
2019-05-22 00:25:00,11
2019-05-22 00:26:00,4
2019-05-22 00:28:00,4
2019-05-22 00:33:00,6
2019-05-22 00:34:00,13
2019-05-22 00:35:00,12
2019-05-22 00:36:00,4
2019-05-22 00:38:00,5
2019-05-22 00:43:00,4
2019-05-22 00:44:00,15
2019-05-22 00:45:00,11
2019-05-22 00:46:00,4
2019-05-22 00:48:00,4
2019-05-22 00:53:00,5
2019-05-22 00:54:00,13
2019-05-22 00:55:00,11
2019-05-22 00:56:00,6
2019-05-22 00:58:00,4
2019-05-22 01:03:00,4
2019-05-22 01:04:00,13
2019-05-22 01:05:00,12
2019-05-22 01:06:00,4
2019-05-22 01:08:00,4
2019-05-22 01:13:00,5
2019-05-22 01:14:00,14
2019-05-22 01:15:00,13
2019-05-22 01:16:00,4
2019-05-22 01:18:00,4
2019-05-22 01:23:00,5
2019-05-22 01:24:00,15
2019-05-22 01:25:00,12
2019-05-22 01:26:00,6
2019-05-22 01:28:00,5
2019-05-22 01:33:00,5
2019-05-22 01:34:00,14
2019-05-22 01:35:00,10
2019-05-22 01:36:00,5
2019-05-22 01:38:00,4
2019-05-22 01:43:00,4
2019-05-22 01:44:00,13
2019-05-22 01:45:00,12
2019-05-22 01:46:00,5
2019-05-22 01:48:00,4
2019-05-22 01:53:00,5
2019-05-22 01:54:00,13
2019-05-22 01:55:00,10
2019-05-22 01:56:00,5
2019-05-22 01:58:00,4
2019-05-22 02:03:00,4
2019-05-22 02:04:00,13
2019-05-22 02:05:00,11
2019-05-22 02:06:00,6
2019-05-22 02:08:00,4
2019-05-22 02:13:00,2
2019-05-22 02:14:00,16
2019-05-22 02:15:00,10
2019-05-22 02:16:00,6
2019-05-22 02:18:00,5
2019-05-22 02:23:00,1
2019-05-22 02:24:00,17
2019-05-22 02:25:00,13
2019-05-22 02:26:00,5
2019-05-22 02:28:00,4
2019-05-22 02:33:00,1
2019-05-22 02:34:00,16
2019-05-22 02:35:00,10
2019-05-22 02:36:00,7
2019-05-22 02:38:00,4
2019-05-22 02:43:00,1
2019-05-22 02:44:00,18
2019-05-22 02:45:00,9
2019-05-22 02:46:00,6
2019-05-22 02:48:00,4
2019-05-22 02:53:00,1
2019-05-22 02:54:00,17
2019-05-22 02:55:00,12
2019-05-22 02:56:00,6
2019-05-22 02:58:00,4
2019-05-22 03:03:00,1
2019-05-22 03:04:00,16
2019-05-22 03:05:00,10
2019-05-22 03:06:00,6
2019-05-22 03:08:00,5
2019-05-22 03:13:00,1
2019-05-22 03:14:00,18
2019-05-22 03:15:00,10
2019-05-22 03:16:00,7
2019-05-22 03:18:00,6
2019-05-22 03:23:00,1
2019-05-22 03:24:00,16
2019-05-22 03:25:00,9
2019-05-22 03:26:00,6
2019-05-22 03:28:00,4
2019-05-22 03:33:00,2
2019-05-22 03:34:00,16
2019-05-22 03:35:00,9
2019-05-22 03:36:00,6
2019-05-22 03:38:00,5
2019-05-22 03:43:00,1
2019-05-22 03:44:00,18
2019-05-22 03:45:00,9
2019-05-22 03:46:00,6
2019-05-22 03:48:00,4
2019-05-22 03:53:00,1
2019-05-22 03:54:00,15
2019-05-22 03:55:00,10
2019-05-22 03:56:00,6
2019-05-22 03:58:00,4
2019-05-22 04:03:00,1
2019-05-22 04:04:00,17
2019-05-22 04:05:00,10
2019-05-22 04:06:00,6
2019-05-22 04:08:00,4
2019-05-22 04:13:00,1
2019-05-22 04:14:00,17
2019-05-22 04:15:00,11
2019-05-22 04:16:00,6
2019-05-22 04:18:00,5
2019-05-22 04:23:00,1
2019-05-22 04:24:00,15
2019-05-22 04:25:00,10
2019-05-22 04:26:00,6
2019-05-22 04:28:00,5
2019-05-22 04:33:00,1
2019-05-22 04:34:00,16
2019-05-22 04:35:00,10
2019-05-22 04:36:00,6
2019-05-22 04:38:00,4
2019-05-22 04:43:00,1
2019-05-22 04:44:00,15
2019-05-22 04:45:00,10
2019-05-22 04:46:00,8
2019-05-22 04:48:00,4
2019-05-22 04:53:00,1
2019-05-22 04:54:00,15
2019-05-22 04:55:00,10
2019-05-22 04:56:00,7
2019-05-22 04:58:00,4
2019-05-22 05:03:00,1
2019-05-22 05:04:00,15
2019-05-22 05:05:00,10
2019-05-22 05:06:00,6
2019-05-22 05:08:00,4
2019-05-22 05:13:00,1
2019-05-22 05:14:00,15
2019-05-22 05:15:00,10
2019-05-22 05:16:00,6
2019-05-22 05:18:00,4
2019-05-22 05:23:00,1
2019-05-22 05:24:00,15
2019-05-22 05:25:00,12
2019-05-22 05:26:00,7
2019-05-22 05:28:00,4
2019-05-22 05:33:00,1
2019-05-22 05:34:00,18
2019-05-22 05:35:00,12
2019-05-22 05:36:00,7
2019-05-22 05:38:00,4
2019-05-22 05:43:00,1
2019-05-22 05:44:00,15
2019-05-22 05:45:00,11
2019-05-22 05:46:00,7
2019-05-22 05:48:00,4
2019-05-22 05:53:00,2
2019-05-22 05:54:00,15
2019-05-22 05:55:00,11
2019-05-22 05:56:00,6
2019-05-22 05:58:00,4
2019-05-22 06:03:00,1
2019-05-22 06:04:00,17
2019-05-22 06:05:00,11
2019-05-22 06:06:00,6
2019-05-22 06:08:00,4
2019-05-22 06:13:00,1
2019-05-22 06:14:00,15
2019-05-22 06:15:00,11
2019-05-22 06:16:00,6
2019-05-22 06:18:00,4
2019-05-22 06:23:00,1
2019-05-22 06:24:00,15
2019-05-22 06:25:00,10
2019-05-22 06:26:00,6
2019-05-22 06:28:00,4
2019-05-22 06:33:00,1
2019-05-22 06:34:00,15
2019-05-22 06:35:00,11
2019-05-22 06:36:00,6
2019-05-22 06:38:00,4
2019-05-22 06:43:00,1
2019-05-22 06:44:00,15
2019-05-22 06:45:00,10
2019-05-22 06:46:00,6
2019-05-22 06:48:00,4
2019-05-22 06:53:00,2
2019-05-22 06:54:00,16
2019-05-22 06:55:00,10
2019-05-22 06:56:00,6
2019-05-22 06:58:00,4
2019-05-22 07:03:00,1
2019-05-22 07:04:00,16
2019-05-22 07:05:00,5
2019-05-22 07:06:00,6
2019-05-22 07:08:00,4
2019-05-22 07:14:00,16
2019-05-22 07:15:00,11
2019-05-22 07:16:00,6
2019-05-22 07:18:00,4
2019-05-22 07:24:00,18
2019-05-22 07:25:00,12
2019-05-22 07:26:00,6
2019-05-22 07:28:00,4
2019-05-22 07:34:00,16
2019-05-22 07:35:00,10
2019-05-22 07:36:00,6
2019-05-22 07:38:00,4
2019-05-22 07:44:00,16
2019-05-22 07:45:00,11
2019-05-22 07:46:00,7
2019-05-22 07:48:00,4
2019-05-22 07:54:00,16
2019-05-22 07:55:00,12
2019-05-22 07:56:00,6
2019-05-22 07:58:00,6
2019-05-22 08:04:00,16
2019-05-22 08:05:00,11
2019-05-22 08:06:00,7
2019-05-22 08:08:00,4
2019-05-22 08:14:00,16
2019-05-22 08:15:00,10
2019-05-22 08:16:00,6
2019-05-22 08:18:00,4
2019-05-22 08:24:00,17
2019-05-22 08:25:00,11
2019-05-22 08:26:00,6
2019-05-22 08:28:00,5
2019-05-22 08:34:00,16
2019-05-22 08:35:00,11
2019-05-22 08:36:00,6
2019-05-22 08:38:00,4
2019-05-22 08:44:00,18
2019-05-22 08:45:00,10
2019-05-22 08:46:00,6
2019-05-22 08:48:00,4
2019-05-22 08:54:00,16
2019-05-22 08:55:00,11
2019-05-22 08:56:00,6
2019-05-22 08:58:00,4
2019-05-22 09:04:00,16
2019-05-22 09:05:00,11
2019-05-22 09:06:00,6
2019-05-22 09:08:00,4
2019-05-22 09:14:00,17
2019-05-22 09:15:00,8
2019-05-22 09:16:00,8
2019-05-22 09:18:00,4
2019-05-22 09:24:00,16
2019-05-22 09:25:00,8
2019-05-22 09:26:00,8
2019-05-22 09:28:00,4
2019-05-22 09:34:00,16
2019-05-22 09:35:00,8
2019-05-22 09:36:00,8
2019-05-22 09:38:00,5
2019-05-22 09:44:00,16
2019-05-22 09:45:00,9
2019-05-22 09:46:00,8
2019-05-22 09:48:00,5
2019-05-22 09:54:00,16
2019-05-22 09:55:00,8
2019-05-22 09:56:00,8
2019-05-22 09:58:00,4
2019-05-22 10:04:00,18
2019-05-22 10:05:00,8
2019-05-22 10:06:00,8
2019-05-22 10:08:00,4
2019-05-22 10:14:00,17
2019-05-22 10:15:00,8
2019-05-22 10:16:00,8
2019-05-22 10:18:00,4
2019-05-22 10:24:00,19
2019-05-22 10:25:00,8
2019-05-22 10:26:00,8
2019-05-22 10:28:00,4
2019-05-22 10:34:00,16
2019-05-22 10:35:00,8
2019-05-22 10:36:00,8
2019-05-22 10:38:00,4
2019-05-22 10:44:00,18
2019-05-22 10:45:00,8
2019-05-22 10:46:00,8
2019-05-22 10:48:00,5
2019-05-22 10:54:00,16
2019-05-22 10:55:00,8
2019-05-22 10:56:00,9
2019-05-22 10:58:00,5
2019-05-22 11:04:00,16
2019-05-22 11:05:00,8
2019-05-22 11:06:00,9
2019-05-22 11:08:00,4
2019-05-22 11:14:00,23
2019-05-22 11:15:00,8
2019-05-22 11:16:00,9
2019-05-22 11:18:00,4
2019-05-22 11:24:00,16
2019-05-22 11:25:00,4
2019-05-22 11:26:00,9
2019-05-22 11:28:00,4
2019-05-22 11:34:00,16
2019-05-22 11:35:00,9
2019-05-22 11:36:00,9
2019-05-22 11:38:00,4
2019-05-22 11:44:00,12
2019-05-22 11:45:00,9
2019-05-22 11:46:00,11
2019-05-22 11:48:00,4
2019-05-22 11:54:00,16
2019-05-22 11:55:00,5
2019-05-22 11:56:00,11
2019-05-22 11:58:00,5
2019-05-22 12:04:00,12
2019-05-22 12:05:00,12
2019-05-22 12:06:00,12
2019-05-22 12:08:00,4
2019-05-22 12:14:00,10
2019-05-22 12:15:00,11
2019-05-22 12:16:00,11
2019-05-22 12:18:00,4
2019-05-22 12:24:00,6
2019-05-22 12:25:00,16
2019-05-22 12:26:00,11
2019-05-22 12:28:00,4
2019-05-22 12:34:00,5
2019-05-22 12:35:00,16
2019-05-22 12:36:00,12
2019-05-22 12:38:00,4
2019-05-22 12:44:00,5
2019-05-22 12:45:00,20
2019-05-22 12:46:00,11
2019-05-22 12:48:00,4
2019-05-22 12:54:00,5
2019-05-22 12:55:00,20
2019-05-22 12:56:00,11
2019-05-22 12:58:00,5
2019-05-22 13:04:00,5
2019-05-22 13:05:00,17
2019-05-22 13:06:00,12
2019-05-22 13:08:00,4
2019-05-22 13:14:00,5
2019-05-22 13:15:00,19
2019-05-22 13:16:00,12
2019-05-22 13:18:00,4
2019-05-22 13:24:00,5
2019-05-22 13:25:00,21
2019-05-22 13:26:00,11
2019-05-22 13:28:00,4
2019-05-22 13:34:00,5
2019-05-22 13:35:00,17
2019-05-22 13:36:00,12
2019-05-22 13:38:00,4
2019-05-22 13:44:00,5
2019-05-22 13:45:00,16
2019-05-22 13:46:00,12
2019-05-22 13:48:00,4
2019-05-22 13:54:00,6
2019-05-22 13:55:00,18
2019-05-22 13:56:00,11
2019-05-22 13:58:00,4
2019-05-22 14:04:00,5
2019-05-22 14:05:00,18
2019-05-22 14:06:00,11
2019-05-22 14:08:00,4
2019-05-22 14:14:00,5
2019-05-22 14:15:00,18
2019-05-22 14:16:00,11
2019-05-22 14:18:00,4
2019-05-22 14:24:00,5
2019-05-22 14:25:00,17
2019-05-22 14:26:00,12
2019-05-22 14:28:00,4
2019-05-22 14:34:00,5
2019-05-22 14:35:00,19
2019-05-22 14:36:00,12
2019-05-22 14:38:00,4
2019-05-22 14:44:00,5
2019-05-22 14:45:00,18
2019-05-22 14:46:00,12
2019-05-22 14:48:00,4
2019-05-22 14:54:00,5
2019-05-22 14:55:00,17
2019-05-22 14:56:00,12
2019-05-22 14:58:00,5
2019-05-22 15:04:00,5
2019-05-22 15:05:00,20
2019-05-22 15:06:00,8
2019-05-22 15:08:00,4
2019-05-22 15:14:00,4
2019-05-22 15:15:00,19
2019-05-22 15:16:00,12
2019-05-22 15:18:00,4
2019-05-22 15:24:00,4
2019-05-22 15:25:00,20
2019-05-22 15:26:00,12
2019-05-22 15:28:00,6
2019-05-22 15:34:00,4
2019-05-22 15:35:00,17
2019-05-22 15:36:00,12
2019-05-22 15:38:00,5
2019-05-22 15:44:00,5
2019-05-22 15:45:00,17
2019-05-22 15:46:00,13
2019-05-22 15:48:00,4
2019-05-22 15:54:00,5
2019-05-22 15:55:00,18
2019-05-22 15:56:00,12
2019-05-22 15:58:00,4
2019-05-22 16:04:00,4
