393,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-05-22 04:30:00,1
2019-05-22 04:31:00,1
2019-05-22 04:53:00,1
2019-05-22 06:54:00,1
2019-05-22 07:05:00,1
2019-05-22 19:04:00,4
2019-05-22 19:05:00,18
2019-05-22 19:06:00,27
2019-05-22 19:07:00,28
2019-05-22 19:08:00,16
2019-05-22 19:26:00,1
2019-05-22 19:27:00,1
2019-05-22 19:28:00,1
2019-05-22 19:29:00,1
2019-05-22 19:30:00,1
2019-05-22 19:32:00,1
2019-05-22 19:33:00,1
2019-05-22 19:35:00,1
2019-05-22 19:36:00,29
2019-05-22 19:37:00,29
2019-05-22 19:38:00,29
2019-05-22 19:39:00,17
2019-05-22 19:43:00,1
2019-05-22 19:44:00,1
2019-05-22 19:45:00,2
2019-05-22 19:47:00,12
2019-05-22 19:48:00,30
2019-05-22 19:49:00,30
2019-05-22 19:50:00,26
2019-05-22 20:08:00,1
2019-05-22 20:13:00,1
2019-05-22 20:20:00,1
2019-05-22 23:22:00,18
2019-05-22 23:23:00,28
2019-05-22 23:24:00,29
2019-05-22 23:25:00,3
