1127,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-05-22 10:37:00,1
2019-05-22 18:14:00,14
2019-05-22 18:15:00,46
2019-05-22 18:16:00,33
2019-05-22 18:17:00,42
2019-05-22 18:18:00,44
2019-05-22 18:19:00,44
2019-05-22 18:43:00,1
2019-05-22 18:57:00,12
2019-05-22 18:58:00,49
2019-05-22 18:59:00,32
2019-05-22 19:00:00,41
2019-05-22 19:01:00,38
2019-05-22 19:02:00,42
2019-05-22 19:03:00,9
2019-05-22 19:09:00,33
2019-05-22 19:10:00,46
2019-05-22 19:11:00,28
2019-05-22 19:12:00,42
2019-05-22 19:13:00,42
2019-05-22 19:14:00,32
2019-05-22 20:14:00,27
2019-05-22 20:15:00,50
2019-05-22 20:16:00,36
2019-05-22 20:17:00,47
2019-05-22 20:18:00,49
2019-05-22 20:19:00,14
2019-05-22 20:44:00,15
2019-05-22 20:45:00,49
2019-05-22 20:46:00,39
2019-05-22 20:47:00,36
2019-05-22 20:48:00,46
2019-05-22 20:49:00,45
2019-05-22 20:50:00,3
