152,select * from fDocFunctionParams(&&&)
2019-05-22 00:02:00,1
2019-05-22 00:33:00,1
2019-05-22 00:34:00,1
2019-05-22 00:35:00,3
2019-05-22 00:36:00,3
2019-05-22 00:39:00,5
2019-05-22 00:40:00,4
2019-05-22 00:41:00,4
2019-05-22 00:42:00,2
2019-05-22 00:44:00,1
2019-05-22 01:02:00,1
2019-05-22 01:52:00,1
2019-05-22 02:34:00,1
2019-05-22 04:21:00,1
2019-05-22 04:42:00,1
2019-05-22 05:14:00,1
2019-05-22 05:27:00,1
2019-05-22 05:32:00,1
2019-05-22 05:36:00,2
2019-05-22 06:30:00,1
2019-05-22 06:32:00,1
2019-05-22 07:02:00,2
2019-05-22 07:03:00,1
2019-05-22 07:56:00,7
2019-05-22 07:57:00,11
2019-05-22 08:44:00,1
2019-05-22 09:14:00,1
2019-05-22 09:49:00,11
2019-05-22 09:50:00,8
2019-05-22 09:51:00,8
2019-05-22 10:57:00,1
2019-05-22 13:54:00,1
2019-05-22 14:05:00,1
2019-05-22 14:36:00,1
2019-05-22 14:38:00,3
2019-05-22 14:39:00,4
2019-05-22 14:40:00,3
2019-05-22 14:41:00,4
2019-05-22 14:42:00,4
2019-05-22 14:43:00,2
2019-05-22 14:44:00,5
2019-05-22 14:45:00,3
2019-05-22 14:46:00,2
2019-05-22 14:47:00,4
2019-05-22 14:48:00,3
2019-05-22 14:49:00,4
2019-05-22 14:50:00,2
2019-05-22 15:32:00,2
2019-05-22 16:40:00,1
2019-05-22 17:03:00,1
2019-05-22 17:09:00,1
2019-05-22 18:07:00,1
2019-05-22 18:13:00,1
2019-05-22 19:13:00,1
2019-05-22 19:43:00,1
2019-05-22 20:21:00,1
2019-05-22 21:36:00,1
2019-05-22 21:56:00,1
2019-05-22 22:36:00,1
2019-05-22 22:51:00,1
2019-05-22 22:54:00,1
2019-05-22 23:39:00,1
2019-05-22 23:43:00,1
2019-05-22 23:58:00,1
