1,"select top #   p.fieldId, p.objId into mydb.galaxy_sort4 from Galaxy as p where p.dec >= # AND p.dec < # AND       exists (select g.fieldId, g.objId               from Galaxy as g               where p.fieldId = g.fieldId AND p.dec >= # AND p.dec < #               group by fieldId, objId               having count(objId) > #)"
2019-05-22 12:38:00,1
