219,select * from Photoz where objid=#
2019-05-22 00:06:00,1
2019-05-22 00:27:00,1
2019-05-22 00:28:00,1
2019-05-22 00:42:00,1
2019-05-22 01:03:00,1
2019-05-22 01:11:00,1
2019-05-22 01:12:00,1
2019-05-22 01:13:00,2
2019-05-22 01:15:00,1
2019-05-22 01:20:00,1
2019-05-22 01:36:00,1
2019-05-22 01:42:00,1
2019-05-22 01:53:00,2
2019-05-22 02:19:00,1
2019-05-22 02:23:00,1
2019-05-22 02:32:00,1
2019-05-22 02:35:00,1
2019-05-22 02:36:00,1
2019-05-22 02:38:00,1
2019-05-22 02:44:00,1
2019-05-22 02:49:00,1
2019-05-22 02:53:00,1
2019-05-22 02:56:00,1
2019-05-22 02:59:00,1
2019-05-22 03:01:00,1
2019-05-22 03:05:00,1
2019-05-22 03:15:00,1
2019-05-22 03:17:00,1
2019-05-22 03:25:00,1
2019-05-22 03:38:00,1
2019-05-22 03:44:00,1
2019-05-22 03:50:00,1
2019-05-22 03:51:00,1
2019-05-22 03:58:00,1
2019-05-22 04:00:00,1
2019-05-22 04:01:00,1
2019-05-22 04:11:00,2
2019-05-22 04:19:00,1
2019-05-22 04:39:00,1
2019-05-22 05:15:00,1
2019-05-22 05:25:00,1
2019-05-22 05:28:00,1
2019-05-22 05:29:00,1
2019-05-22 05:40:00,1
2019-05-22 05:46:00,1
2019-05-22 05:51:00,1
2019-05-22 06:12:00,1
2019-05-22 06:13:00,1
2019-05-22 06:25:00,2
2019-05-22 06:30:00,1
2019-05-22 06:37:00,1
2019-05-22 06:39:00,2
2019-05-22 06:52:00,1
2019-05-22 06:58:00,1
2019-05-22 06:59:00,1
2019-05-22 07:03:00,1
2019-05-22 07:05:00,1
2019-05-22 07:15:00,1
2019-05-22 07:57:00,1
2019-05-22 08:00:00,1
2019-05-22 08:05:00,1
2019-05-22 08:07:00,1
2019-05-22 08:20:00,1
2019-05-22 08:21:00,1
2019-05-22 08:22:00,2
2019-05-22 08:32:00,1
2019-05-22 08:47:00,1
2019-05-22 09:00:00,1
2019-05-22 09:02:00,1
2019-05-22 09:10:00,1
2019-05-22 09:17:00,1
2019-05-22 09:29:00,1
2019-05-22 09:40:00,1
2019-05-22 09:47:00,4
2019-05-22 09:48:00,2
2019-05-22 10:07:00,1
2019-05-22 10:11:00,1
2019-05-22 10:14:00,1
2019-05-22 10:20:00,1
2019-05-22 10:33:00,1
2019-05-22 10:36:00,1
2019-05-22 10:40:00,1
2019-05-22 11:01:00,1
2019-05-22 11:04:00,1
2019-05-22 11:16:00,1
2019-05-22 11:28:00,1
2019-05-22 11:36:00,1
2019-05-22 11:37:00,1
2019-05-22 11:46:00,1
2019-05-22 11:49:00,1
2019-05-22 12:07:00,1
2019-05-22 12:12:00,1
2019-05-22 12:13:00,2
2019-05-22 12:22:00,1
2019-05-22 12:33:00,1
2019-05-22 12:35:00,1
2019-05-22 12:42:00,1
2019-05-22 12:45:00,1
2019-05-22 12:50:00,1
2019-05-22 12:52:00,2
2019-05-22 12:53:00,1
2019-05-22 12:56:00,5
2019-05-22 13:13:00,1
2019-05-22 13:29:00,1
2019-05-22 13:37:00,1
2019-05-22 13:46:00,1
2019-05-22 13:48:00,1
2019-05-22 13:49:00,1
2019-05-22 13:51:00,1
2019-05-22 13:53:00,1
2019-05-22 13:55:00,1
2019-05-22 14:09:00,1
2019-05-22 14:15:00,1
2019-05-22 14:22:00,1
2019-05-22 14:23:00,1
2019-05-22 14:47:00,1
2019-05-22 14:50:00,1
2019-05-22 14:52:00,1
2019-05-22 14:56:00,1
2019-05-22 15:03:00,1
2019-05-22 15:09:00,2
2019-05-22 15:13:00,1
2019-05-22 15:21:00,1
2019-05-22 15:28:00,1
2019-05-22 15:31:00,1
2019-05-22 15:42:00,1
2019-05-22 15:48:00,1
2019-05-22 16:02:00,1
2019-05-22 16:16:00,1
2019-05-22 16:30:00,1
2019-05-22 16:37:00,1
2019-05-22 16:41:00,1
2019-05-22 17:34:00,3
2019-05-22 17:41:00,1
2019-05-22 17:54:00,1
2019-05-22 17:59:00,1
2019-05-22 18:25:00,1
2019-05-22 18:27:00,1
2019-05-22 18:35:00,1
2019-05-22 18:39:00,1
2019-05-22 18:44:00,1
2019-05-22 18:50:00,1
2019-05-22 19:02:00,1
2019-05-22 19:03:00,1
2019-05-22 19:11:00,6
2019-05-22 19:12:00,4
2019-05-22 19:14:00,1
2019-05-22 19:17:00,1
2019-05-22 19:29:00,3
2019-05-22 19:44:00,1
2019-05-22 19:47:00,2
2019-05-22 19:50:00,3
2019-05-22 19:53:00,8
2019-05-22 19:58:00,1
2019-05-22 20:15:00,1
2019-05-22 20:16:00,1
2019-05-22 20:20:00,1
2019-05-22 20:28:00,1
2019-05-22 20:44:00,1
2019-05-22 20:49:00,1
2019-05-22 20:53:00,1
2019-05-22 20:58:00,1
2019-05-22 21:03:00,1
2019-05-22 21:11:00,1
2019-05-22 21:13:00,1
2019-05-22 21:24:00,1
2019-05-22 21:37:00,1
2019-05-22 22:09:00,1
2019-05-22 22:24:00,1
2019-05-22 22:28:00,1
2019-05-22 22:33:00,1
2019-05-22 22:38:00,1
2019-05-22 22:40:00,1
2019-05-22 22:52:00,1
2019-05-22 23:04:00,1
2019-05-22 23:09:00,1
2019-05-22 23:13:00,1
2019-05-22 23:14:00,1
2019-05-22 23:25:00,1
2019-05-22 23:59:00,1
