1,"select top #    p.fieldID, p.objID into mydb.galaxy_sort1 from Galaxy as p where p.dec >= # AND p.dec < # AND   exists (select limit # g.fieldID, g.objID               from Galaxy as g               where p.fieldID = g.fieldID               group by fieldID, objID               having count(objID) > #)"
2019-05-22 12:23:00,1
