53,select * from stellarMassStarformingPort where specObjId=#
2019-05-22 00:54:00,1
2019-05-22 02:01:00,1
2019-05-22 02:14:00,1
2019-05-22 02:19:00,1
2019-05-22 02:42:00,1
2019-05-22 03:22:00,1
2019-05-22 03:43:00,1
2019-05-22 03:49:00,1
2019-05-22 04:35:00,1
2019-05-22 04:52:00,1
2019-05-22 05:02:00,1
2019-05-22 05:38:00,1
2019-05-22 06:15:00,1
2019-05-22 06:17:00,1
2019-05-22 07:13:00,1
2019-05-22 07:25:00,1
2019-05-22 07:42:00,1
2019-05-22 07:46:00,1
2019-05-22 07:52:00,1
2019-05-22 07:53:00,1
2019-05-22 07:56:00,1
2019-05-22 08:25:00,1
2019-05-22 09:01:00,1
2019-05-22 09:12:00,1
2019-05-22 09:40:00,1
2019-05-22 09:53:00,1
2019-05-22 10:24:00,1
2019-05-22 11:28:00,1
2019-05-22 11:48:00,1
2019-05-22 11:58:00,1
2019-05-22 12:14:00,1
2019-05-22 12:18:00,1
2019-05-22 12:27:00,1
2019-05-22 12:45:00,1
2019-05-22 13:35:00,1
2019-05-22 13:52:00,1
2019-05-22 13:57:00,1
2019-05-22 14:26:00,1
2019-05-22 14:43:00,1
2019-05-22 14:56:00,1
2019-05-22 15:14:00,1
2019-05-22 15:37:00,2
2019-05-22 15:42:00,1
2019-05-22 16:23:00,1
2019-05-22 17:00:00,1
2019-05-22 18:00:00,1
2019-05-22 18:40:00,1
2019-05-22 19:17:00,1
2019-05-22 20:02:00,1
2019-05-22 21:45:00,1
2019-05-22 23:14:00,1
2019-05-22 23:53:00,1
