115,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-01-27 00:58:00,1
2019-01-27 01:58:00,1
2019-01-27 02:43:00,9
2019-01-27 02:53:00,9
2019-01-27 02:59:00,1
2019-01-27 03:58:00,1
2019-01-27 04:59:00,1
2019-01-27 05:59:00,1
2019-01-27 06:09:00,6
2019-01-27 06:59:00,1
2019-01-27 07:56:00,1
2019-01-27 08:57:00,1
2019-01-27 09:19:00,9
2019-01-27 09:54:00,9
2019-01-27 09:59:00,1
2019-01-27 10:58:00,1
2019-01-27 11:12:00,18
2019-01-27 11:59:00,1
2019-01-27 12:58:00,1
2019-01-27 13:20:00,5
2019-01-27 13:21:00,4
2019-01-27 13:58:00,1
2019-01-27 14:59:00,1
2019-01-27 15:59:00,1
2019-01-27 16:31:00,9
2019-01-27 16:59:00,1
2019-01-27 17:25:00,9
2019-01-27 17:59:00,1
2019-01-27 18:59:00,1
2019-01-27 19:00:00,9
