3211,"select  	r.run, r.rerun, r.camcol, r.field, f.fieldId, r.stripe, r.strip,  	r.ra, r.dec, r.raMin, r.raMax, r.decMin, r.decMax,  	r.mu, r.nu, r.incl, r.node, 	r.a, r.b, r.c, r.d, r.e, r.f,  	f.quality, 	f.a_u, f.b_u, f.c_u, f.d_u, f.e_u, f.f_u, 	f.a_g, f.b_g, f.c_g, f.d_g, f.e_g, f.f_g, 	f.a_r, f.b_r, f.c_r, f.d_r, f.e_r, f.f_r, 	f.a_i, f.b_i, f.c_i, f.d_i, f.e_i, f.f_i, 	f.a_z, f.b_z, f.c_z, f.d_z, f.e_z, f.f_z,   dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as u_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as g_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as r_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as i_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as z_url   from dbo.fGetNearbyFrameEq(#,#,#,#) n, Frame r, Field f   where f.fieldId=r.fieldId and r.fieldId=n.fieldId and r.zoom=#"
2019-01-27 00:00:00,1
2019-01-27 00:02:00,2
2019-01-27 00:03:00,4
2019-01-27 00:05:00,2
2019-01-27 00:06:00,14
2019-01-27 00:07:00,1
2019-01-27 00:10:00,1
2019-01-27 00:11:00,4
2019-01-27 00:12:00,2
2019-01-27 00:13:00,4
2019-01-27 00:15:00,2
2019-01-27 00:16:00,10
2019-01-27 00:20:00,1
2019-01-27 00:22:00,7
2019-01-27 00:23:00,4
2019-01-27 00:25:00,7
2019-01-27 00:26:00,8
2019-01-27 00:27:00,2
2019-01-27 00:30:00,1
2019-01-27 00:32:00,2
2019-01-27 00:33:00,9
2019-01-27 00:35:00,2
2019-01-27 00:36:00,17
2019-01-27 00:37:00,2
2019-01-27 00:40:00,2
2019-01-27 00:41:00,1
2019-01-27 00:42:00,2
2019-01-27 00:44:00,9
2019-01-27 00:45:00,7
2019-01-27 00:46:00,10
2019-01-27 00:47:00,2
2019-01-27 00:50:00,1
2019-01-27 00:52:00,2
2019-01-27 00:53:00,5
2019-01-27 00:54:00,4
2019-01-27 00:55:00,2
2019-01-27 00:56:00,8
2019-01-27 00:57:00,3
2019-01-27 01:00:00,11
2019-01-27 01:02:00,2
2019-01-27 01:04:00,4
2019-01-27 01:05:00,2
2019-01-27 01:06:00,9
2019-01-27 01:07:00,2
2019-01-27 01:10:00,1
2019-01-27 01:12:00,6
2019-01-27 01:14:00,4
2019-01-27 01:15:00,3
2019-01-27 01:16:00,8
2019-01-27 01:17:00,2
2019-01-27 01:20:00,1
2019-01-27 01:22:00,2
2019-01-27 01:24:00,4
2019-01-27 01:25:00,2
2019-01-27 01:26:00,8
2019-01-27 01:27:00,2
2019-01-27 01:29:00,5
2019-01-27 01:30:00,6
2019-01-27 01:31:00,5
2019-01-27 01:32:00,2
2019-01-27 01:33:00,5
2019-01-27 01:34:00,4
2019-01-27 01:35:00,12
2019-01-27 01:36:00,13
2019-01-27 01:37:00,2
2019-01-27 01:40:00,2
2019-01-27 01:41:00,1
2019-01-27 01:42:00,6
2019-01-27 01:44:00,8
2019-01-27 01:45:00,6
2019-01-27 01:46:00,10
2019-01-27 01:47:00,2
2019-01-27 01:50:00,1
2019-01-27 01:52:00,2
2019-01-27 01:53:00,5
2019-01-27 01:54:00,4
2019-01-27 01:55:00,2
2019-01-27 01:56:00,8
2019-01-27 01:57:00,3
2019-01-27 02:00:00,1
2019-01-27 02:02:00,2
2019-01-27 02:04:00,4
2019-01-27 02:05:00,2
2019-01-27 02:06:00,9
2019-01-27 02:07:00,2
2019-01-27 02:10:00,1
2019-01-27 02:12:00,2
2019-01-27 02:14:00,4
2019-01-27 02:15:00,2
2019-01-27 02:16:00,8
2019-01-27 02:17:00,2
2019-01-27 02:20:00,1
2019-01-27 02:22:00,2
2019-01-27 02:24:00,4
2019-01-27 02:25:00,2
2019-01-27 02:26:00,8
2019-01-27 02:27:00,2
2019-01-27 02:30:00,1
2019-01-27 02:32:00,2
2019-01-27 02:34:00,4
2019-01-27 02:35:00,2
2019-01-27 02:36:00,8
2019-01-27 02:37:00,2
2019-01-27 02:40:00,2
2019-01-27 02:41:00,1
2019-01-27 02:42:00,2
2019-01-27 02:43:00,20
2019-01-27 02:44:00,4
2019-01-27 02:45:00,12
2019-01-27 02:46:00,10
2019-01-27 02:47:00,2
2019-01-27 02:50:00,1
2019-01-27 02:52:00,2
2019-01-27 02:53:00,29
2019-01-27 02:54:00,4
2019-01-27 02:55:00,11
2019-01-27 02:56:00,9
2019-01-27 02:57:00,2
2019-01-27 02:58:00,1
2019-01-27 03:00:00,1
2019-01-27 03:02:00,2
2019-01-27 03:04:00,4
2019-01-27 03:06:00,14
2019-01-27 03:07:00,8
2019-01-27 03:08:00,4
2019-01-27 03:10:00,1
2019-01-27 03:12:00,2
2019-01-27 03:14:00,4
2019-01-27 03:16:00,10
2019-01-27 03:17:00,2
2019-01-27 03:20:00,1
2019-01-27 03:22:00,2
2019-01-27 03:24:00,4
2019-01-27 03:26:00,10
2019-01-27 03:27:00,2
2019-01-27 03:30:00,1
2019-01-27 03:32:00,2
2019-01-27 03:34:00,4
2019-01-27 03:36:00,10
2019-01-27 03:37:00,2
2019-01-27 03:40:00,2
2019-01-27 03:41:00,1
2019-01-27 03:42:00,2
2019-01-27 03:44:00,4
2019-01-27 03:46:00,12
2019-01-27 03:47:00,2
2019-01-27 03:50:00,1
2019-01-27 03:52:00,2
2019-01-27 03:53:00,5
2019-01-27 03:54:00,4
2019-01-27 03:56:00,10
2019-01-27 03:57:00,3
2019-01-27 04:00:00,1
2019-01-27 04:02:00,2
2019-01-27 04:04:00,4
2019-01-27 04:06:00,11
2019-01-27 04:07:00,2
2019-01-27 04:10:00,1
2019-01-27 04:12:00,2
2019-01-27 04:14:00,4
2019-01-27 04:16:00,10
2019-01-27 04:17:00,2
2019-01-27 04:20:00,1
2019-01-27 04:22:00,2
2019-01-27 04:24:00,4
2019-01-27 04:26:00,10
2019-01-27 04:27:00,2
2019-01-27 04:30:00,1
2019-01-27 04:32:00,2
2019-01-27 04:34:00,4
2019-01-27 04:36:00,10
2019-01-27 04:37:00,2
2019-01-27 04:38:00,1
2019-01-27 04:40:00,2
2019-01-27 04:41:00,1
2019-01-27 04:42:00,2
2019-01-27 04:44:00,4
2019-01-27 04:46:00,12
2019-01-27 04:47:00,2
2019-01-27 04:50:00,1
2019-01-27 04:52:00,2
2019-01-27 04:53:00,5
2019-01-27 04:54:00,4
2019-01-27 04:56:00,10
2019-01-27 04:57:00,2
2019-01-27 04:58:00,1
2019-01-27 05:00:00,1
2019-01-27 05:02:00,2
2019-01-27 05:03:00,4
2019-01-27 05:04:00,4
2019-01-27 05:06:00,10
2019-01-27 05:07:00,3
2019-01-27 05:10:00,1
2019-01-27 05:12:00,2
2019-01-27 05:14:00,4
2019-01-27 05:15:00,4
2019-01-27 05:16:00,10
2019-01-27 05:17:00,2
2019-01-27 05:20:00,1
2019-01-27 05:22:00,2
2019-01-27 05:24:00,4
2019-01-27 05:26:00,10
2019-01-27 05:27:00,2
2019-01-27 05:30:00,1
2019-01-27 05:32:00,6
2019-01-27 05:33:00,4
2019-01-27 05:34:00,4
2019-01-27 05:36:00,10
2019-01-27 05:37:00,2
2019-01-27 05:40:00,2
2019-01-27 05:41:00,1
2019-01-27 05:42:00,2
2019-01-27 05:44:00,4
2019-01-27 05:46:00,12
2019-01-27 05:47:00,2
2019-01-27 05:50:00,1
2019-01-27 05:52:00,2
2019-01-27 05:53:00,5
2019-01-27 05:54:00,4
2019-01-27 05:56:00,10
2019-01-27 05:57:00,2
2019-01-27 05:58:00,1
2019-01-27 06:00:00,1
2019-01-27 06:02:00,2
2019-01-27 06:04:00,4
2019-01-27 06:06:00,10
2019-01-27 06:07:00,3
2019-01-27 06:09:00,4
2019-01-27 06:10:00,1
2019-01-27 06:11:00,1
2019-01-27 06:12:00,2
2019-01-27 06:14:00,4
2019-01-27 06:16:00,10
2019-01-27 06:17:00,2
2019-01-27 06:21:00,1
2019-01-27 06:22:00,2
2019-01-27 06:24:00,4
2019-01-27 06:26:00,10
2019-01-27 06:27:00,2
2019-01-27 06:31:00,1
2019-01-27 06:32:00,2
2019-01-27 06:34:00,4
2019-01-27 06:36:00,10
2019-01-27 06:37:00,2
2019-01-27 06:38:00,4
2019-01-27 06:40:00,1
2019-01-27 06:41:00,2
2019-01-27 06:42:00,2
2019-01-27 06:44:00,4
2019-01-27 06:46:00,12
2019-01-27 06:47:00,2
2019-01-27 06:51:00,1
2019-01-27 06:52:00,2
2019-01-27 06:53:00,5
2019-01-27 06:54:00,4
2019-01-27 06:56:00,10
2019-01-27 06:57:00,2
2019-01-27 06:58:00,1
2019-01-27 07:01:00,1
2019-01-27 07:02:00,2
2019-01-27 07:04:00,4
2019-01-27 07:06:00,10
2019-01-27 07:07:00,3
2019-01-27 07:11:00,1
2019-01-27 07:12:00,2
2019-01-27 07:14:00,4
2019-01-27 07:16:00,10
2019-01-27 07:17:00,2
2019-01-27 07:21:00,1
2019-01-27 07:22:00,2
2019-01-27 07:24:00,4
2019-01-27 07:26:00,10
2019-01-27 07:27:00,2
2019-01-27 07:31:00,1
2019-01-27 07:32:00,2
2019-01-27 07:34:00,4
2019-01-27 07:36:00,10
2019-01-27 07:37:00,2
2019-01-27 07:40:00,1
2019-01-27 07:41:00,2
2019-01-27 07:42:00,2
2019-01-27 07:44:00,4
2019-01-27 07:46:00,12
2019-01-27 07:47:00,2
2019-01-27 07:51:00,1
2019-01-27 07:52:00,2
2019-01-27 07:53:00,5
2019-01-27 07:54:00,4
2019-01-27 07:55:00,1
2019-01-27 07:56:00,10
2019-01-27 07:57:00,2
2019-01-27 08:01:00,1
2019-01-27 08:02:00,2
2019-01-27 08:03:00,1
2019-01-27 08:04:00,4
2019-01-27 08:06:00,10
2019-01-27 08:07:00,2
2019-01-27 08:09:00,1
2019-01-27 08:11:00,2
2019-01-27 08:12:00,2
2019-01-27 08:14:00,4
2019-01-27 08:16:00,10
2019-01-27 08:17:00,2
2019-01-27 08:21:00,1
2019-01-27 08:22:00,2
2019-01-27 08:24:00,4
2019-01-27 08:26:00,10
2019-01-27 08:27:00,2
2019-01-27 08:30:00,4
2019-01-27 08:31:00,6
2019-01-27 08:32:00,7
2019-01-27 08:34:00,4
2019-01-27 08:36:00,15
2019-01-27 08:37:00,2
2019-01-27 08:40:00,1
2019-01-27 08:41:00,2
2019-01-27 08:42:00,6
2019-01-27 08:44:00,4
2019-01-27 08:46:00,12
2019-01-27 08:47:00,2
2019-01-27 08:51:00,1
2019-01-27 08:52:00,2
2019-01-27 08:53:00,5
2019-01-27 08:54:00,4
2019-01-27 08:56:00,11
2019-01-27 08:57:00,2
2019-01-27 09:01:00,1
2019-01-27 09:02:00,2
2019-01-27 09:04:00,4
2019-01-27 09:05:00,1
2019-01-27 09:06:00,10
2019-01-27 09:07:00,2
2019-01-27 09:11:00,1
2019-01-27 09:12:00,2
2019-01-27 09:14:00,4
2019-01-27 09:16:00,10
2019-01-27 09:17:00,2
2019-01-27 09:19:00,20
2019-01-27 09:21:00,11
2019-01-27 09:22:00,2
2019-01-27 09:24:00,4
2019-01-27 09:26:00,10
2019-01-27 09:27:00,2
2019-01-27 09:31:00,1
2019-01-27 09:32:00,2
2019-01-27 09:34:00,4
2019-01-27 09:36:00,10
2019-01-27 09:37:00,2
2019-01-27 09:40:00,1
2019-01-27 09:41:00,2
2019-01-27 09:42:00,2
2019-01-27 09:44:00,4
2019-01-27 09:46:00,12
2019-01-27 09:47:00,2
2019-01-27 09:51:00,1
2019-01-27 09:52:00,2
2019-01-27 09:53:00,5
2019-01-27 09:54:00,24
2019-01-27 09:56:00,20
2019-01-27 09:57:00,2
2019-01-27 09:58:00,1
2019-01-27 10:01:00,1
2019-01-27 10:02:00,2
2019-01-27 10:04:00,4
2019-01-27 10:06:00,10
2019-01-27 10:07:00,3
2019-01-27 10:11:00,1
2019-01-27 10:12:00,2
2019-01-27 10:14:00,4
2019-01-27 10:16:00,10
2019-01-27 10:17:00,2
2019-01-27 10:20:00,1
2019-01-27 10:21:00,1
2019-01-27 10:22:00,2
2019-01-27 10:24:00,4
2019-01-27 10:26:00,10
2019-01-27 10:27:00,2
2019-01-27 10:31:00,1
2019-01-27 10:32:00,2
2019-01-27 10:34:00,4
2019-01-27 10:36:00,10
2019-01-27 10:37:00,2
2019-01-27 10:40:00,1
2019-01-27 10:41:00,2
2019-01-27 10:42:00,2
2019-01-27 10:44:00,4
2019-01-27 10:46:00,12
2019-01-27 10:47:00,6
2019-01-27 10:51:00,1
2019-01-27 10:52:00,2
2019-01-27 10:53:00,5
2019-01-27 10:54:00,4
2019-01-27 10:56:00,10
2019-01-27 10:57:00,3
2019-01-27 11:01:00,1
2019-01-27 11:02:00,2
2019-01-27 11:04:00,4
2019-01-27 11:06:00,11
2019-01-27 11:07:00,2
2019-01-27 11:09:00,4
2019-01-27 11:11:00,1
2019-01-27 11:12:00,42
2019-01-27 11:14:00,24
2019-01-27 11:16:00,10
2019-01-27 11:17:00,2
2019-01-27 11:21:00,6
2019-01-27 11:22:00,2
2019-01-27 11:24:00,4
2019-01-27 11:26:00,10
2019-01-27 11:27:00,2
2019-01-27 11:31:00,1
2019-01-27 11:32:00,2
2019-01-27 11:34:00,4
2019-01-27 11:36:00,10
2019-01-27 11:37:00,2
2019-01-27 11:40:00,1
2019-01-27 11:41:00,5
2019-01-27 11:42:00,2
2019-01-27 11:44:00,4
2019-01-27 11:46:00,12
2019-01-27 11:47:00,6
2019-01-27 11:51:00,1
2019-01-27 11:52:00,2
2019-01-27 11:53:00,5
2019-01-27 11:54:00,4
2019-01-27 11:56:00,10
2019-01-27 11:57:00,2
2019-01-27 11:58:00,1
2019-01-27 12:01:00,1
2019-01-27 12:02:00,2
2019-01-27 12:04:00,4
2019-01-27 12:06:00,10
2019-01-27 12:07:00,2
2019-01-27 12:08:00,1
2019-01-27 12:11:00,1
2019-01-27 12:12:00,2
2019-01-27 12:14:00,4
2019-01-27 12:16:00,10
2019-01-27 12:17:00,2
2019-01-27 12:21:00,7
2019-01-27 12:22:00,5
2019-01-27 12:24:00,8
2019-01-27 12:25:00,3
2019-01-27 12:26:00,12
2019-01-27 12:27:00,2
2019-01-27 12:31:00,1
2019-01-27 12:32:00,2
2019-01-27 12:34:00,4
2019-01-27 12:36:00,10
2019-01-27 12:37:00,6
2019-01-27 12:40:00,5
2019-01-27 12:41:00,2
2019-01-27 12:42:00,2
2019-01-27 12:44:00,4
2019-01-27 12:46:00,12
2019-01-27 12:47:00,6
2019-01-27 12:49:00,12
2019-01-27 12:51:00,1
2019-01-27 12:52:00,2
2019-01-27 12:53:00,5
2019-01-27 12:54:00,4
2019-01-27 12:56:00,10
2019-01-27 12:57:00,3
2019-01-27 13:01:00,1
2019-01-27 13:02:00,2
2019-01-27 13:04:00,4
2019-01-27 13:06:00,14
2019-01-27 13:07:00,3
2019-01-27 13:11:00,1
2019-01-27 13:12:00,2
2019-01-27 13:14:00,4
2019-01-27 13:16:00,10
2019-01-27 13:17:00,2
2019-01-27 13:21:00,1
2019-01-27 13:22:00,2
2019-01-27 13:24:00,4
2019-01-27 13:26:00,18
2019-01-27 13:27:00,6
2019-01-27 13:31:00,1
2019-01-27 13:32:00,2
2019-01-27 13:33:00,4
2019-01-27 13:34:00,4
2019-01-27 13:36:00,10
2019-01-27 13:37:00,2
2019-01-27 13:40:00,1
2019-01-27 13:41:00,2
