15,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-01-27 01:23:00,1
2019-01-27 01:40:00,1
2019-01-27 02:21:00,2
2019-01-27 02:41:00,1
2019-01-27 10:47:00,2
2019-01-27 15:22:00,1
2019-01-27 15:23:00,1
2019-01-27 16:25:00,1
2019-01-27 16:31:00,1
2019-01-27 16:37:00,1
2019-01-27 20:40:00,1
2019-01-27 20:49:00,1
2019-01-27 20:53:00,1
