342,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-04-14 01:19:00,1
2019-04-14 01:24:00,1
2019-04-14 01:27:00,1
2019-04-14 01:39:00,2
2019-04-14 01:41:00,1
2019-04-14 01:43:00,1
2019-04-14 01:46:00,1
2019-04-14 01:49:00,1
2019-04-14 01:52:00,1
2019-04-14 01:54:00,1
2019-04-14 01:58:00,1
2019-04-14 02:03:00,1
2019-04-14 02:05:00,1
2019-04-14 02:08:00,1
2019-04-14 02:10:00,1
2019-04-14 02:17:00,1
2019-04-14 02:25:00,1
2019-04-14 02:28:00,1
2019-04-14 02:30:00,1
2019-04-14 02:33:00,1
2019-04-14 02:34:00,1
2019-04-14 02:37:00,1
2019-04-14 02:39:00,1
2019-04-14 02:41:00,1
2019-04-14 02:43:00,1
2019-04-14 02:45:00,1
2019-04-14 02:46:00,1
2019-04-14 02:48:00,1
2019-04-14 02:50:00,1
2019-04-14 02:51:00,1
2019-04-14 02:52:00,1
2019-04-14 03:05:00,2
2019-04-14 03:07:00,1
2019-04-14 03:09:00,1
2019-04-14 03:10:00,1
2019-04-14 03:12:00,1
2019-04-14 03:14:00,1
2019-04-14 03:16:00,1
2019-04-14 03:18:00,1
2019-04-14 03:20:00,1
2019-04-14 03:22:00,1
2019-04-14 03:24:00,1
2019-04-14 03:27:00,1
2019-04-14 03:29:00,1
2019-04-14 03:31:00,1
2019-04-14 03:34:00,1
2019-04-14 03:36:00,1
2019-04-14 03:38:00,1
2019-04-14 03:40:00,1
2019-04-14 03:42:00,1
2019-04-14 03:44:00,1
2019-04-14 03:47:00,1
2019-04-14 03:49:00,1
2019-04-14 03:51:00,1
2019-04-14 03:53:00,1
2019-04-14 03:56:00,1
2019-04-14 03:58:00,1
2019-04-14 04:02:00,1
2019-04-14 04:04:00,1
2019-04-14 04:09:00,1
2019-04-14 04:12:00,1
2019-04-14 04:16:00,1
2019-04-14 04:20:00,1
2019-04-14 04:22:00,1
2019-04-14 04:24:00,1
2019-04-14 04:26:00,1
2019-04-14 04:29:00,1
2019-04-14 04:31:00,1
2019-04-14 04:33:00,1
2019-04-14 04:34:00,1
2019-04-14 04:36:00,1
2019-04-14 04:38:00,1
2019-04-14 04:40:00,1
2019-04-14 04:42:00,1
2019-04-14 04:44:00,1
2019-04-14 04:45:00,1
2019-04-14 04:48:00,1
2019-04-14 04:49:00,1
2019-04-14 04:51:00,1
2019-04-14 04:53:00,1
2019-04-14 04:55:00,1
2019-04-14 04:57:00,1
2019-04-14 04:59:00,1
2019-04-14 05:01:00,1
2019-04-14 05:03:00,1
2019-04-14 05:06:00,2
2019-04-14 05:08:00,1
2019-04-14 05:10:00,1
2019-04-14 05:12:00,1
2019-04-14 05:15:00,1
2019-04-14 05:17:00,1
2019-04-14 05:19:00,1
2019-04-14 05:21:00,1
2019-04-14 05:23:00,1
2019-04-14 05:24:00,1
2019-04-14 05:27:00,1
2019-04-14 05:28:00,1
2019-04-14 05:30:00,1
2019-04-14 05:33:00,1
2019-04-14 05:36:00,1
2019-04-14 05:38:00,2
2019-04-14 05:40:00,1
2019-04-14 05:42:00,2
2019-04-14 05:44:00,1
2019-04-14 05:46:00,1
2019-04-14 05:48:00,1
2019-04-14 05:50:00,1
2019-04-14 05:52:00,1
2019-04-14 05:56:00,1
2019-04-14 05:58:00,1
2019-04-14 06:00:00,1
2019-04-14 06:02:00,1
2019-04-14 06:04:00,1
2019-04-14 06:07:00,1
2019-04-14 06:09:00,1
2019-04-14 06:11:00,2
2019-04-14 06:13:00,1
2019-04-14 06:15:00,1
2019-04-14 06:17:00,1
2019-04-14 06:19:00,1
2019-04-14 06:21:00,1
2019-04-14 06:23:00,1
2019-04-14 06:25:00,1
2019-04-14 06:27:00,1
2019-04-14 06:29:00,1
2019-04-14 06:32:00,2
2019-04-14 06:34:00,1
2019-04-14 06:35:00,1
2019-04-14 06:37:00,1
2019-04-14 06:38:00,1
2019-04-14 06:40:00,1
2019-04-14 06:42:00,1
2019-04-14 06:44:00,1
2019-04-14 06:45:00,1
2019-04-14 06:47:00,1
2019-04-14 06:48:00,1
2019-04-14 06:51:00,1
2019-04-14 06:53:00,1
2019-04-14 06:55:00,1
2019-04-14 06:57:00,1
2019-04-14 06:58:00,1
2019-04-14 07:00:00,1
2019-04-14 07:01:00,1
2019-04-14 07:02:00,1
2019-04-14 07:04:00,1
2019-04-14 07:06:00,1
2019-04-14 07:08:00,1
2019-04-14 07:10:00,1
2019-04-14 07:12:00,1
2019-04-14 07:13:00,1
2019-04-14 07:15:00,1
2019-04-14 07:17:00,1
2019-04-14 07:18:00,1
2019-04-14 07:20:00,1
2019-04-14 07:22:00,1
2019-04-14 07:24:00,1
2019-04-14 07:27:00,1
2019-04-14 07:29:00,1
2019-04-14 07:31:00,1
2019-04-14 07:32:00,1
2019-04-14 07:34:00,1
2019-04-14 07:36:00,1
2019-04-14 07:39:00,1
2019-04-14 07:41:00,1
2019-04-14 07:43:00,1
2019-04-14 07:45:00,1
2019-04-14 07:47:00,1
2019-04-14 07:48:00,1
2019-04-14 07:51:00,1
2019-04-14 08:01:00,1
2019-04-14 08:02:00,1
2019-04-14 08:04:00,1
2019-04-14 08:06:00,1
2019-04-14 08:09:00,1
2019-04-14 08:11:00,2
2019-04-14 08:14:00,1
2019-04-14 08:21:00,1
2019-04-14 08:24:00,1
2019-04-14 08:26:00,1
2019-04-14 08:27:00,1
2019-04-14 08:32:00,1
2019-04-14 08:34:00,1
2019-04-14 08:35:00,1
2019-04-14 08:37:00,2
2019-04-14 08:39:00,1
2019-04-14 08:43:00,1
2019-04-14 08:45:00,1
2019-04-14 11:34:00,1
2019-04-14 11:36:00,1
2019-04-14 11:37:00,1
2019-04-14 11:39:00,1
2019-04-14 11:42:00,1
2019-04-14 11:45:00,1
2019-04-14 11:48:00,1
2019-04-14 11:51:00,1
2019-04-14 11:53:00,1
2019-04-14 11:55:00,1
2019-04-14 11:57:00,1
2019-04-14 11:58:00,1
2019-04-14 11:59:00,1
2019-04-14 12:02:00,1
2019-04-14 12:05:00,1
2019-04-14 12:07:00,1
2019-04-14 12:09:00,1
2019-04-14 12:12:00,1
2019-04-14 12:14:00,1
2019-04-14 12:28:00,1
2019-04-14 12:29:00,1
2019-04-14 12:32:00,1
2019-04-14 12:34:00,2
2019-04-14 12:37:00,1
2019-04-14 12:39:00,1
2019-04-14 12:41:00,1
2019-04-14 12:43:00,1
2019-04-14 12:44:00,1
2019-04-14 12:46:00,1
2019-04-14 12:49:00,1
2019-04-14 12:51:00,1
2019-04-14 12:53:00,1
2019-04-14 12:56:00,1
2019-04-14 12:59:00,1
2019-04-14 13:01:00,1
2019-04-14 13:03:00,1
2019-04-14 13:05:00,1
2019-04-14 13:10:00,1
2019-04-14 13:17:00,1
2019-04-14 13:19:00,1
2019-04-14 13:21:00,1
2019-04-14 13:24:00,1
2019-04-14 13:26:00,1
2019-04-14 13:28:00,2
2019-04-14 13:30:00,1
2019-04-14 13:31:00,1
2019-04-14 13:33:00,1
2019-04-14 13:35:00,1
2019-04-14 13:37:00,1
2019-04-14 13:39:00,2
2019-04-14 13:41:00,1
2019-04-14 13:43:00,1
2019-04-14 13:44:00,1
2019-04-14 13:46:00,1
2019-04-14 13:48:00,1
2019-04-14 13:50:00,1
2019-04-14 13:52:00,1
2019-04-14 13:54:00,1
2019-04-14 13:56:00,1
2019-04-14 13:58:00,1
2019-04-14 14:00:00,1
2019-04-14 14:02:00,1
2019-04-14 14:04:00,1
2019-04-14 14:06:00,1
2019-04-14 14:08:00,1
2019-04-14 14:10:00,1
2019-04-14 14:12:00,1
2019-04-14 14:14:00,1
2019-04-14 14:16:00,1
2019-04-14 14:17:00,1
2019-04-14 14:19:00,1
2019-04-14 14:22:00,1
2019-04-14 14:25:00,1
2019-04-14 14:27:00,1
2019-04-14 14:29:00,1
2019-04-14 14:32:00,1
2019-04-14 14:34:00,1
2019-04-14 14:36:00,1
2019-04-14 14:38:00,1
2019-04-14 14:39:00,1
2019-04-14 14:41:00,2
2019-04-14 14:44:00,1
2019-04-14 14:46:00,1
2019-04-14 14:49:00,1
2019-04-14 14:51:00,1
2019-04-14 14:52:00,1
2019-04-14 14:54:00,2
2019-04-14 14:56:00,1
