1,"SELECT    s.objID, s.ra, s.dec, s.z, s.zEhttp://skyserver.sdss.org/CasJobs/submitjob.aspx?resubmit=true&taskname=My+Query&targest=DR7#rr, s.specclass   into mydb.Akbar_#_#     FROM SpecPhotoAll s    WHERE s.ra # AND #.    AND s.dec BETWEEN #. AND #.   AND s.z BETWEEN # AND #"
2019-04-14 09:54:00,1
