1,"SELECT DISTINCT p.mode, p.clean, p.type, p.type_g, p.ra, p.dec p.petroRad_g FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-04-14 13:27:00,1
