207,select * from Photoz where objid=#
2019-04-14 00:07:00,1
2019-04-14 00:25:00,1
2019-04-14 00:26:00,1
2019-04-14 00:44:00,1
2019-04-14 00:59:00,1
2019-04-14 01:05:00,2
2019-04-14 01:06:00,1
2019-04-14 01:10:00,1
2019-04-14 01:14:00,1
2019-04-14 01:23:00,1
2019-04-14 01:45:00,1
2019-04-14 01:46:00,1
2019-04-14 01:50:00,1
2019-04-14 01:56:00,1
2019-04-14 02:16:00,2
2019-04-14 02:19:00,1
2019-04-14 02:44:00,1
2019-04-14 02:50:00,1
2019-04-14 03:04:00,1
2019-04-14 03:10:00,1
2019-04-14 03:14:00,1
2019-04-14 03:15:00,1
2019-04-14 03:22:00,1
2019-04-14 03:33:00,1
2019-04-14 03:36:00,1
2019-04-14 03:40:00,1
2019-04-14 03:46:00,1
2019-04-14 03:49:00,1
2019-04-14 03:51:00,1
2019-04-14 03:59:00,1
2019-04-14 04:09:00,1
2019-04-14 04:18:00,1
2019-04-14 04:23:00,1
2019-04-14 04:48:00,1
2019-04-14 04:56:00,1
2019-04-14 05:03:00,2
2019-04-14 05:15:00,1
2019-04-14 05:21:00,1
2019-04-14 05:23:00,1
2019-04-14 05:25:00,1
2019-04-14 05:36:00,1
2019-04-14 05:51:00,1
2019-04-14 06:02:00,1
2019-04-14 06:04:00,1
2019-04-14 06:06:00,1
2019-04-14 06:07:00,1
2019-04-14 06:22:00,2
2019-04-14 06:29:00,1
2019-04-14 06:35:00,1
2019-04-14 06:50:00,1
2019-04-14 07:09:00,12
2019-04-14 07:12:00,1
2019-04-14 07:17:00,16
2019-04-14 07:45:00,1
2019-04-14 07:48:00,1
2019-04-14 07:51:00,1
2019-04-14 07:54:00,1
2019-04-14 07:55:00,1
2019-04-14 07:56:00,2
2019-04-14 08:03:00,1
2019-04-14 08:08:00,1
2019-04-14 08:16:00,1
2019-04-14 08:35:00,1
2019-04-14 08:49:00,1
2019-04-14 09:18:00,1
2019-04-14 09:19:00,1
2019-04-14 09:24:00,1
2019-04-14 09:35:00,1
2019-04-14 09:37:00,1
2019-04-14 09:38:00,1
2019-04-14 09:49:00,1
2019-04-14 09:51:00,1
2019-04-14 09:57:00,1
2019-04-14 10:11:00,1
2019-04-14 10:36:00,1
2019-04-14 10:46:00,1
2019-04-14 10:49:00,1
2019-04-14 10:55:00,1
2019-04-14 11:23:00,2
2019-04-14 11:34:00,1
2019-04-14 11:36:00,1
2019-04-14 11:41:00,1
2019-04-14 11:42:00,1
2019-04-14 11:57:00,1
2019-04-14 12:14:00,1
2019-04-14 12:27:00,1
2019-04-14 12:34:00,1
2019-04-14 12:41:00,1
2019-04-14 12:48:00,1
2019-04-14 12:57:00,1
2019-04-14 13:02:00,1
2019-04-14 13:04:00,1
2019-04-14 13:21:00,1
2019-04-14 13:31:00,1
2019-04-14 13:46:00,1
2019-04-14 13:57:00,1
2019-04-14 14:02:00,1
2019-04-14 14:14:00,1
2019-04-14 14:15:00,1
2019-04-14 14:26:00,1
2019-04-14 14:28:00,1
2019-04-14 14:30:00,1
2019-04-14 14:35:00,2
2019-04-14 14:36:00,1
2019-04-14 14:45:00,2
2019-04-14 14:48:00,1
2019-04-14 15:13:00,1
2019-04-14 15:17:00,1
2019-04-14 15:20:00,1
2019-04-14 15:29:00,1
2019-04-14 15:41:00,1
2019-04-14 15:42:00,1
2019-04-14 15:55:00,1
2019-04-14 15:56:00,1
2019-04-14 15:57:00,1
2019-04-14 16:06:00,1
2019-04-14 16:11:00,1
2019-04-14 16:12:00,1
2019-04-14 16:18:00,1
2019-04-14 16:22:00,1
2019-04-14 16:24:00,2
2019-04-14 16:56:00,1
2019-04-14 17:06:00,1
2019-04-14 17:20:00,1
2019-04-14 17:30:00,1
2019-04-14 17:40:00,1
2019-04-14 17:44:00,1
2019-04-14 17:56:00,1
2019-04-14 18:03:00,1
2019-04-14 18:13:00,1
2019-04-14 18:24:00,1
2019-04-14 18:37:00,1
2019-04-14 18:42:00,1
2019-04-14 18:45:00,1
2019-04-14 18:49:00,1
2019-04-14 18:56:00,1
2019-04-14 18:58:00,1
2019-04-14 19:03:00,1
2019-04-14 19:06:00,1
2019-04-14 19:07:00,1
2019-04-14 19:10:00,1
2019-04-14 19:11:00,1
2019-04-14 19:39:00,2
2019-04-14 19:41:00,1
2019-04-14 19:45:00,1
2019-04-14 19:48:00,1
2019-04-14 19:53:00,1
2019-04-14 20:39:00,1
2019-04-14 20:46:00,1
2019-04-14 21:28:00,1
2019-04-14 21:34:00,1
2019-04-14 21:36:00,1
2019-04-14 21:38:00,1
2019-04-14 21:45:00,1
2019-04-14 21:46:00,1
2019-04-14 22:07:00,1
2019-04-14 22:18:00,1
2019-04-14 22:25:00,1
2019-04-14 22:27:00,1
2019-04-14 22:32:00,1
2019-04-14 22:40:00,2
2019-04-14 22:49:00,1
2019-04-14 22:52:00,1
2019-04-14 22:54:00,1
2019-04-14 23:02:00,1
2019-04-14 23:03:00,1
2019-04-14 23:12:00,1
2019-04-14 23:19:00,1
2019-04-14 23:23:00,1
2019-04-14 23:35:00,1
