2,"SELECT    ra,dec,z into mydb.MyTable_c FROM specObj  where ra BETWEEN # and # AND   dec BETWEEN # and # AND   z BETWEEN # and # AND   class=&&& AND   zWarning=#"
2019-04-14 07:14:00,2
