22,select * from XCRedshift where specObjId=#
2019-04-14 00:07:00,1
2019-04-14 03:25:00,1
2019-04-14 04:28:00,1
2019-04-14 04:47:00,1
2019-04-14 05:41:00,1
2019-04-14 05:56:00,1
2019-04-14 06:48:00,1
2019-04-14 06:49:00,1
2019-04-14 06:58:00,1
2019-04-14 07:39:00,1
2019-04-14 09:01:00,1
2019-04-14 09:15:00,1
2019-04-14 09:31:00,1
2019-04-14 11:03:00,1
2019-04-14 12:38:00,1
2019-04-14 13:24:00,1
2019-04-14 15:22:00,1
2019-04-14 15:41:00,1
2019-04-14 16:44:00,1
2019-04-14 17:03:00,1
2019-04-14 19:00:00,1
2019-04-14 22:46:00,1
