81,select * from Frame where fieldId=#
2019-04-14 00:07:00,1
2019-04-14 00:11:00,1
2019-04-14 00:30:00,1
2019-04-14 00:43:00,1
2019-04-14 01:07:00,1
2019-04-14 01:32:00,1
2019-04-14 02:07:00,2
2019-04-14 03:04:00,1
2019-04-14 03:33:00,1
2019-04-14 04:18:00,1
2019-04-14 04:19:00,1
2019-04-14 05:07:00,1
2019-04-14 05:26:00,1
2019-04-14 05:33:00,1
2019-04-14 05:43:00,1
2019-04-14 05:56:00,1
2019-04-14 06:05:00,1
2019-04-14 06:15:00,1
2019-04-14 06:27:00,1
2019-04-14 06:32:00,1
2019-04-14 06:33:00,1
2019-04-14 07:14:00,2
2019-04-14 07:15:00,1
2019-04-14 07:24:00,1
2019-04-14 08:07:00,1
2019-04-14 08:15:00,1
2019-04-14 08:18:00,1
2019-04-14 08:19:00,1
2019-04-14 08:38:00,1
2019-04-14 09:36:00,1
2019-04-14 10:09:00,1
2019-04-14 11:19:00,1
2019-04-14 11:50:00,1
2019-04-14 12:16:00,1
2019-04-14 12:43:00,1
2019-04-14 12:45:00,1
2019-04-14 13:12:00,1
2019-04-14 13:24:00,1
2019-04-14 13:25:00,1
2019-04-14 13:29:00,1
2019-04-14 13:58:00,1
2019-04-14 14:00:00,1
2019-04-14 14:02:00,1
2019-04-14 14:04:00,1
2019-04-14 14:45:00,1
2019-04-14 15:06:00,2
2019-04-14 15:17:00,1
2019-04-14 15:44:00,1
2019-04-14 15:53:00,1
2019-04-14 16:09:00,2
2019-04-14 16:19:00,1
2019-04-14 16:31:00,1
2019-04-14 16:49:00,1
2019-04-14 16:55:00,1
2019-04-14 17:04:00,1
2019-04-14 17:11:00,1
2019-04-14 17:19:00,1
2019-04-14 17:22:00,1
2019-04-14 17:33:00,1
2019-04-14 18:00:00,1
2019-04-14 18:13:00,1
2019-04-14 18:35:00,1
2019-04-14 18:38:00,1
2019-04-14 18:49:00,1
2019-04-14 18:54:00,1
2019-04-14 19:22:00,1
2019-04-14 19:41:00,1
2019-04-14 21:00:00,1
2019-04-14 21:04:00,1
2019-04-14 21:38:00,1
2019-04-14 22:08:00,1
2019-04-14 22:23:00,1
2019-04-14 22:25:00,1
2019-04-14 22:34:00,1
2019-04-14 22:59:00,1
2019-04-14 23:27:00,1
2019-04-14 23:40:00,1
