36,select * from galSpecIndx where specObjId=#
2019-04-14 00:14:00,1
2019-04-14 00:56:00,1
2019-04-14 01:19:00,1
2019-04-14 01:38:00,1
2019-04-14 02:59:00,1
2019-04-14 03:48:00,1
2019-04-14 04:18:00,1
2019-04-14 04:40:00,1
2019-04-14 06:27:00,1
2019-04-14 06:44:00,1
2019-04-14 07:09:00,4
2019-04-14 08:42:00,1
2019-04-14 09:37:00,1
2019-04-14 10:26:00,1
2019-04-14 10:40:00,1
2019-04-14 11:08:00,1
2019-04-14 11:46:00,1
2019-04-14 12:19:00,1
2019-04-14 12:25:00,1
2019-04-14 12:49:00,1
2019-04-14 13:51:00,1
2019-04-14 14:00:00,1
2019-04-14 15:15:00,1
2019-04-14 15:18:00,1
2019-04-14 16:19:00,1
2019-04-14 16:32:00,1
2019-04-14 16:49:00,1
2019-04-14 17:00:00,1
2019-04-14 17:38:00,1
2019-04-14 18:13:00,1
2019-04-14 18:21:00,1
2019-04-14 18:23:00,1
2019-04-14 18:47:00,1
