2,"SELECT into mydb.Akbar_#    s.objID, s.ra, s.dec, s.z, s.zErr, s.specclass    FROM SpecPhotoAll s, Photoz z    WHERE s.objID = z.objID   AND s.ra  BETWEEN # AND #    AND s.dec BETWEEN # AND #   AND s.z BETWEEN # AND #"
2019-04-14 08:37:00,2
