85,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-04-14 01:54:00,1
2019-04-14 02:00:00,1
2019-04-14 04:55:00,1
2019-04-14 05:20:00,1
2019-04-14 06:27:00,1
2019-04-14 06:31:00,1
2019-04-14 08:10:00,1
2019-04-14 08:37:00,1
2019-04-14 11:27:00,1
2019-04-14 12:01:00,1
2019-04-14 13:01:00,4
2019-04-14 13:02:00,3
2019-04-14 13:03:00,4
2019-04-14 13:04:00,2
2019-04-14 13:05:00,1
2019-04-14 13:11:00,1
2019-04-14 13:35:00,1
2019-04-14 13:42:00,4
2019-04-14 13:43:00,1
2019-04-14 13:46:00,2
2019-04-14 13:47:00,1
2019-04-14 13:49:00,1
2019-04-14 13:50:00,2
2019-04-14 13:51:00,2
2019-04-14 13:52:00,3
2019-04-14 13:53:00,3
2019-04-14 13:54:00,1
2019-04-14 13:55:00,5
2019-04-14 13:57:00,1
2019-04-14 13:59:00,4
2019-04-14 14:00:00,2
2019-04-14 14:01:00,2
2019-04-14 14:03:00,1
2019-04-14 14:04:00,2
2019-04-14 14:05:00,1
2019-04-14 14:06:00,1
2019-04-14 14:07:00,1
2019-04-14 14:08:00,2
2019-04-14 14:11:00,1
2019-04-14 14:12:00,1
2019-04-14 14:14:00,3
2019-04-14 14:16:00,2
2019-04-14 14:17:00,1
2019-04-14 14:27:00,1
2019-04-14 16:07:00,1
2019-04-14 16:13:00,1
2019-04-14 16:22:00,1
2019-04-14 16:24:00,1
2019-04-14 16:28:00,1
2019-04-14 16:31:00,1
2019-04-14 16:39:00,1
2019-04-14 21:47:00,1
