1312,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-04-14 00:00:00,2
2019-04-14 00:06:00,7
2019-04-14 00:10:00,2
2019-04-14 00:16:00,7
2019-04-14 00:20:00,2
2019-04-14 00:26:00,5
2019-04-14 00:29:00,4
2019-04-14 00:30:00,2
2019-04-14 00:31:00,5
2019-04-14 00:33:00,1
2019-04-14 00:34:00,1
2019-04-14 00:40:00,7
2019-04-14 00:44:00,2
2019-04-14 00:50:00,7
2019-04-14 00:54:00,2
2019-04-14 01:00:00,7
2019-04-14 01:04:00,2
2019-04-14 01:10:00,7
2019-04-14 01:14:00,2
2019-04-14 01:20:00,7
2019-04-14 01:24:00,2
2019-04-14 01:30:00,7
2019-04-14 01:34:00,2
2019-04-14 01:40:00,7
2019-04-14 01:44:00,2
2019-04-14 01:50:00,7
2019-04-14 01:54:00,2
2019-04-14 02:00:00,7
2019-04-14 02:04:00,2
2019-04-14 02:10:00,7
2019-04-14 02:14:00,2
2019-04-14 02:20:00,7
2019-04-14 02:24:00,2
2019-04-14 02:30:00,7
2019-04-14 02:34:00,2
2019-04-14 02:40:00,7
2019-04-14 02:44:00,2
2019-04-14 02:50:00,7
2019-04-14 02:54:00,2
2019-04-14 03:00:00,7
2019-04-14 03:04:00,2
2019-04-14 03:10:00,7
2019-04-14 03:14:00,2
2019-04-14 03:20:00,7
2019-04-14 03:24:00,2
2019-04-14 03:30:00,7
2019-04-14 03:34:00,2
2019-04-14 03:40:00,7
2019-04-14 03:44:00,2
2019-04-14 03:50:00,7
2019-04-14 03:54:00,2
2019-04-14 04:00:00,7
2019-04-14 04:04:00,2
2019-04-14 04:10:00,7
2019-04-14 04:14:00,2
2019-04-14 04:20:00,7
2019-04-14 04:24:00,2
2019-04-14 04:30:00,7
2019-04-14 04:34:00,2
2019-04-14 04:40:00,7
2019-04-14 04:44:00,2
2019-04-14 04:50:00,7
2019-04-14 04:54:00,2
2019-04-14 05:00:00,7
2019-04-14 05:04:00,2
2019-04-14 05:10:00,7
2019-04-14 05:14:00,2
2019-04-14 05:20:00,7
2019-04-14 05:24:00,2
2019-04-14 05:30:00,7
2019-04-14 05:34:00,2
2019-04-14 05:40:00,7
2019-04-14 05:44:00,2
2019-04-14 05:50:00,7
2019-04-14 05:54:00,2
2019-04-14 06:00:00,7
2019-04-14 06:04:00,2
2019-04-14 06:10:00,7
2019-04-14 06:14:00,2
2019-04-14 06:20:00,7
2019-04-14 06:24:00,2
2019-04-14 06:30:00,7
2019-04-14 06:34:00,2
2019-04-14 06:40:00,7
2019-04-14 06:44:00,2
2019-04-14 06:50:00,7
