1,"SELECT into mydb.ulala_#   objID, z, zErr,   kcorrU, kcorrG, kcorrR, kcorrI, kcorrZ    FROM   Photoz    WHERE     ra > # and ra < # and dec > # and dec < #"
2019-04-14 08:11:00,1
