5378,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-04-14 00:00:00,4
2019-04-14 00:01:00,6
2019-04-14 00:02:00,4
2019-04-14 00:05:00,14
2019-04-14 00:06:00,2
2019-04-14 00:07:00,2
2019-04-14 00:08:00,1
2019-04-14 00:09:00,4
2019-04-14 00:10:00,5
2019-04-14 00:11:00,6
2019-04-14 00:12:00,3
2019-04-14 00:15:00,14
2019-04-14 00:16:00,2
2019-04-14 00:17:00,2
2019-04-14 00:18:00,1
2019-04-14 00:19:00,4
2019-04-14 00:20:00,6
2019-04-14 00:21:00,4
2019-04-14 00:22:00,6
2019-04-14 00:25:00,14
2019-04-14 00:26:00,2
2019-04-14 00:27:00,7
2019-04-14 00:28:00,2
2019-04-14 00:29:00,10
2019-04-14 00:30:00,7
2019-04-14 00:31:00,9
2019-04-14 00:32:00,5
2019-04-14 00:33:00,7
2019-04-14 00:34:00,5
2019-04-14 00:35:00,7
2019-04-14 00:36:00,6
2019-04-14 00:37:00,6
2019-04-14 00:39:00,4
2019-04-14 00:40:00,10
2019-04-14 00:41:00,2
2019-04-14 00:42:00,1
2019-04-14 00:43:00,5
2019-04-14 00:45:00,3
2019-04-14 00:46:00,6
2019-04-14 00:47:00,6
2019-04-14 00:49:00,4
2019-04-14 00:50:00,10
2019-04-14 00:51:00,2
2019-04-14 00:52:00,1
2019-04-14 00:53:00,4
2019-04-14 00:55:00,3
2019-04-14 00:56:00,6
2019-04-14 00:57:00,6
2019-04-14 00:59:00,5
2019-04-14 01:00:00,10
2019-04-14 01:01:00,2
2019-04-14 01:02:00,1
2019-04-14 01:03:00,4
2019-04-14 01:05:00,3
2019-04-14 01:06:00,7
2019-04-14 01:07:00,6
2019-04-14 01:09:00,4
2019-04-14 01:10:00,12
2019-04-14 01:11:00,2
2019-04-14 01:12:00,1
2019-04-14 01:13:00,4
2019-04-14 01:15:00,3
2019-04-14 01:16:00,7
2019-04-14 01:17:00,6
2019-04-14 01:19:00,5
2019-04-14 01:20:00,12
2019-04-14 01:21:00,2
2019-04-14 01:22:00,1
2019-04-14 01:23:00,5
2019-04-14 01:25:00,4
2019-04-14 01:26:00,7
2019-04-14 01:27:00,6
2019-04-14 01:29:00,4
2019-04-14 01:30:00,12
2019-04-14 01:31:00,2
2019-04-14 01:32:00,1
2019-04-14 01:33:00,5
2019-04-14 01:35:00,3
2019-04-14 01:36:00,6
2019-04-14 01:37:00,6
2019-04-14 01:39:00,4
2019-04-14 01:40:00,10
2019-04-14 01:41:00,2
2019-04-14 01:42:00,1
2019-04-14 01:43:00,5
2019-04-14 01:45:00,3
2019-04-14 01:46:00,7
2019-04-14 01:47:00,6
2019-04-14 01:49:00,4
2019-04-14 01:50:00,10
2019-04-14 01:51:00,2
2019-04-14 01:52:00,1
2019-04-14 01:53:00,4
2019-04-14 01:55:00,3
2019-04-14 01:56:00,6
2019-04-14 01:57:00,6
2019-04-14 01:59:00,4
2019-04-14 02:00:00,12
2019-04-14 02:01:00,2
2019-04-14 02:02:00,1
2019-04-14 02:03:00,5
2019-04-14 02:05:00,3
2019-04-14 02:06:00,6
2019-04-14 02:07:00,6
2019-04-14 02:09:00,5
2019-04-14 02:10:00,10
2019-04-14 02:11:00,2
2019-04-14 02:12:00,1
2019-04-14 02:13:00,5
2019-04-14 02:15:00,4
2019-04-14 02:16:00,6
2019-04-14 02:17:00,6
2019-04-14 02:19:00,4
2019-04-14 02:20:00,10
2019-04-14 02:21:00,2
2019-04-14 02:22:00,1
2019-04-14 02:23:00,4
2019-04-14 02:25:00,3
2019-04-14 02:26:00,6
2019-04-14 02:27:00,6
2019-04-14 02:29:00,5
2019-04-14 02:30:00,11
2019-04-14 02:31:00,2
2019-04-14 02:32:00,1
2019-04-14 02:33:00,4
2019-04-14 02:36:00,10
2019-04-14 02:37:00,6
2019-04-14 02:39:00,4
2019-04-14 02:40:00,10
2019-04-14 02:41:00,2
2019-04-14 02:42:00,1
2019-04-14 02:43:00,4
2019-04-14 02:46:00,9
2019-04-14 02:47:00,6
2019-04-14 02:49:00,4
2019-04-14 02:50:00,11
2019-04-14 02:51:00,2
2019-04-14 02:52:00,1
2019-04-14 02:53:00,5
2019-04-14 02:56:00,10
2019-04-14 02:57:00,5
2019-04-14 02:58:00,1
2019-04-14 02:59:00,6
2019-04-14 03:00:00,10
2019-04-14 03:01:00,2
2019-04-14 03:02:00,1
2019-04-14 03:03:00,4
2019-04-14 03:06:00,10
2019-04-14 03:07:00,5
2019-04-14 03:08:00,1
2019-04-14 03:09:00,4
2019-04-14 03:10:00,10
2019-04-14 03:11:00,2
2019-04-14 03:12:00,1
2019-04-14 03:13:00,4
2019-04-14 03:16:00,10
2019-04-14 03:17:00,5
2019-04-14 03:18:00,1
2019-04-14 03:19:00,5
2019-04-14 03:20:00,12
2019-04-14 03:21:00,2
2019-04-14 03:22:00,1
2019-04-14 03:23:00,4
2019-04-14 03:26:00,9
2019-04-14 03:27:00,7
2019-04-14 03:28:00,1
2019-04-14 03:29:00,4
2019-04-14 03:30:00,10
2019-04-14 03:31:00,2
2019-04-14 03:32:00,1
2019-04-14 03:33:00,4
2019-04-14 03:36:00,9
2019-04-14 03:37:00,7
2019-04-14 03:38:00,1
2019-04-14 03:39:00,5
2019-04-14 03:40:00,11
2019-04-14 03:41:00,2
2019-04-14 03:42:00,1
2019-04-14 03:43:00,4
2019-04-14 03:46:00,11
2019-04-14 03:47:00,5
2019-04-14 03:48:00,1
2019-04-14 03:49:00,3
2019-04-14 03:50:00,11
2019-04-14 03:51:00,2
2019-04-14 03:52:00,1
2019-04-14 03:53:00,4
2019-04-14 03:56:00,9
2019-04-14 03:57:00,5
2019-04-14 03:58:00,1
2019-04-14 03:59:00,3
2019-04-14 04:00:00,11
2019-04-14 04:01:00,2
2019-04-14 04:02:00,1
2019-04-14 04:03:00,4
2019-04-14 04:06:00,9
2019-04-14 04:07:00,5
2019-04-14 04:08:00,1
2019-04-14 04:09:00,3
2019-04-14 04:10:00,11
2019-04-14 04:11:00,2
2019-04-14 04:12:00,1
2019-04-14 04:13:00,4
2019-04-14 04:16:00,11
2019-04-14 04:17:00,5
2019-04-14 04:18:00,1
2019-04-14 04:19:00,4
2019-04-14 04:20:00,11
2019-04-14 04:21:00,2
2019-04-14 04:22:00,1
2019-04-14 04:23:00,5
2019-04-14 04:26:00,9
2019-04-14 04:27:00,5
2019-04-14 04:28:00,1
2019-04-14 04:29:00,3
2019-04-14 04:30:00,11
2019-04-14 04:31:00,2
2019-04-14 04:32:00,1
2019-04-14 04:33:00,3
2019-04-14 04:34:00,1
2019-04-14 04:36:00,9
2019-04-14 04:37:00,5
2019-04-14 04:38:00,1
2019-04-14 04:39:00,3
2019-04-14 04:40:00,11
2019-04-14 04:41:00,2
2019-04-14 04:42:00,1
2019-04-14 04:43:00,3
2019-04-14 04:44:00,1
2019-04-14 04:46:00,10
2019-04-14 04:47:00,5
2019-04-14 04:48:00,1
2019-04-14 04:49:00,3
2019-04-14 04:50:00,11
2019-04-14 04:51:00,2
2019-04-14 04:52:00,1
2019-04-14 04:53:00,3
2019-04-14 04:54:00,1
2019-04-14 04:56:00,9
2019-04-14 04:57:00,5
2019-04-14 04:58:00,1
2019-04-14 04:59:00,3
2019-04-14 05:00:00,11
2019-04-14 05:01:00,2
2019-04-14 05:02:00,1
2019-04-14 05:03:00,3
2019-04-14 05:04:00,1
2019-04-14 05:06:00,9
2019-04-14 05:07:00,5
2019-04-14 05:08:00,1
2019-04-14 05:09:00,3
2019-04-14 05:10:00,13
2019-04-14 05:11:00,2
2019-04-14 05:12:00,1
2019-04-14 05:13:00,4
2019-04-14 05:14:00,1
2019-04-14 05:16:00,9
2019-04-14 05:17:00,5
2019-04-14 05:18:00,1
2019-04-14 05:19:00,3
2019-04-14 05:20:00,13
2019-04-14 05:21:00,2
2019-04-14 05:22:00,1
2019-04-14 05:23:00,3
2019-04-14 05:24:00,1
2019-04-14 05:26:00,10
2019-04-14 05:27:00,5
2019-04-14 05:28:00,1
2019-04-14 05:29:00,3
2019-04-14 05:30:00,11
2019-04-14 05:31:00,2
2019-04-14 05:32:00,1
2019-04-14 05:33:00,3
2019-04-14 05:34:00,1
2019-04-14 05:36:00,10
2019-04-14 05:37:00,4
2019-04-14 05:38:00,2
2019-04-14 05:39:00,3
2019-04-14 05:40:00,11
2019-04-14 05:41:00,2
2019-04-14 05:42:00,1
2019-04-14 05:43:00,3
2019-04-14 05:44:00,1
2019-04-14 05:46:00,10
2019-04-14 05:47:00,4
2019-04-14 05:48:00,2
2019-04-14 05:49:00,3
2019-04-14 05:50:00,12
2019-04-14 05:51:00,2
2019-04-14 05:52:00,1
2019-04-14 05:53:00,3
2019-04-14 05:54:00,1
2019-04-14 05:56:00,10
2019-04-14 05:57:00,4
2019-04-14 05:58:00,2
2019-04-14 05:59:00,3
2019-04-14 06:00:00,11
2019-04-14 06:01:00,2
2019-04-14 06:02:00,1
2019-04-14 06:03:00,3
2019-04-14 06:04:00,1
2019-04-14 06:06:00,9
2019-04-14 06:07:00,4
2019-04-14 06:08:00,2
2019-04-14 06:09:00,3
2019-04-14 06:10:00,11
2019-04-14 06:11:00,2
2019-04-14 06:12:00,1
2019-04-14 06:13:00,3
2019-04-14 06:14:00,1
2019-04-14 06:16:00,10
2019-04-14 06:17:00,4
2019-04-14 06:18:00,2
2019-04-14 06:19:00,3
2019-04-14 06:20:00,13
2019-04-14 06:21:00,2
2019-04-14 06:22:00,1
2019-04-14 06:23:00,3
2019-04-14 06:24:00,1
2019-04-14 06:26:00,9
2019-04-14 06:27:00,4
2019-04-14 06:28:00,2
2019-04-14 06:29:00,3
2019-04-14 06:30:00,11
2019-04-14 06:31:00,2
2019-04-14 06:32:00,1
2019-04-14 06:33:00,3
2019-04-14 06:34:00,1
2019-04-14 06:36:00,9
2019-04-14 06:37:00,4
2019-04-14 06:38:00,2
2019-04-14 06:39:00,3
2019-04-14 06:40:00,11
2019-04-14 06:41:00,2
2019-04-14 06:42:00,1
2019-04-14 06:43:00,3
2019-04-14 06:44:00,1
2019-04-14 06:46:00,9
2019-04-14 06:47:00,4
2019-04-14 06:48:00,2
2019-04-14 06:49:00,3
2019-04-14 06:50:00,11
2019-04-14 06:51:00,2
2019-04-14 06:52:00,1
2019-04-14 06:53:00,3
2019-04-14 06:54:00,1
2019-04-14 06:56:00,9
2019-04-14 06:57:00,4
2019-04-14 06:58:00,2
2019-04-14 06:59:00,3
2019-04-14 07:00:00,11
2019-04-14 07:01:00,1
2019-04-14 07:02:00,2
2019-04-14 07:03:00,3
2019-04-14 07:04:00,1
2019-04-14 07:06:00,9
2019-04-14 07:07:00,4
2019-04-14 07:08:00,2
2019-04-14 07:09:00,3
2019-04-14 07:10:00,11
2019-04-14 07:11:00,1
2019-04-14 07:12:00,2
2019-04-14 07:13:00,3
2019-04-14 07:14:00,1
2019-04-14 07:16:00,9
2019-04-14 07:17:00,4
2019-04-14 07:18:00,2
2019-04-14 07:19:00,3
2019-04-14 07:20:00,11
2019-04-14 07:21:00,1
2019-04-14 07:22:00,2
2019-04-14 07:23:00,3
2019-04-14 07:24:00,1
2019-04-14 07:26:00,9
2019-04-14 07:27:00,4
2019-04-14 07:28:00,2
2019-04-14 07:29:00,3
2019-04-14 07:30:00,11
2019-04-14 07:31:00,1
2019-04-14 07:32:00,2
2019-04-14 07:33:00,3
2019-04-14 07:34:00,1
2019-04-14 07:36:00,9
2019-04-14 07:37:00,4
2019-04-14 07:38:00,2
2019-04-14 07:39:00,3
2019-04-14 07:40:00,11
2019-04-14 07:41:00,1
2019-04-14 07:42:00,2
2019-04-14 07:43:00,3
2019-04-14 07:44:00,1
2019-04-14 07:46:00,9
2019-04-14 07:47:00,4
2019-04-14 07:48:00,2
2019-04-14 07:49:00,4
2019-04-14 07:50:00,11
2019-04-14 07:52:00,3
2019-04-14 07:53:00,3
2019-04-14 07:54:00,1
2019-04-14 07:56:00,11
2019-04-14 07:57:00,4
2019-04-14 07:58:00,2
2019-04-14 07:59:00,3
2019-04-14 08:00:00,11
2019-04-14 08:01:00,1
2019-04-14 08:02:00,2
2019-04-14 08:03:00,3
2019-04-14 08:04:00,1
2019-04-14 08:06:00,10
2019-04-14 08:07:00,4
2019-04-14 08:08:00,2
2019-04-14 08:09:00,3
2019-04-14 08:10:00,11
2019-04-14 08:12:00,3
2019-04-14 08:13:00,3
2019-04-14 08:14:00,1
2019-04-14 08:16:00,9
2019-04-14 08:17:00,4
2019-04-14 08:18:00,2
2019-04-14 08:19:00,3
2019-04-14 08:20:00,12
2019-04-14 08:22:00,3
2019-04-14 08:23:00,3
2019-04-14 08:24:00,1
2019-04-14 08:26:00,9
2019-04-14 08:27:00,4
2019-04-14 08:28:00,2
2019-04-14 08:29:00,3
2019-04-14 08:30:00,11
2019-04-14 08:32:00,3
2019-04-14 08:33:00,3
2019-04-14 08:34:00,1
2019-04-14 08:36:00,9
2019-04-14 08:37:00,4
2019-04-14 08:38:00,2
2019-04-14 08:39:00,3
2019-04-14 08:40:00,12
2019-04-14 08:42:00,3
