47,select * from fDocFunctionParams(&&&)
2019-09-29 01:35:00,1
2019-09-29 02:35:00,1
2019-09-29 02:49:00,5
2019-09-29 02:50:00,5
2019-09-29 03:49:00,1
2019-09-29 04:45:00,1
2019-09-29 04:53:00,1
2019-09-29 04:57:00,1
2019-09-29 05:56:00,1
2019-09-29 06:33:00,1
2019-09-29 09:01:00,1
2019-09-29 09:43:00,1
2019-09-29 10:02:00,1
2019-09-29 10:44:00,1
2019-09-29 11:28:00,1
2019-09-29 12:08:00,1
2019-09-29 14:04:00,1
2019-09-29 14:56:00,1
2019-09-29 17:29:00,1
2019-09-29 17:37:00,11
2019-09-29 19:26:00,1
2019-09-29 20:15:00,1
2019-09-29 22:37:00,1
2019-09-29 22:38:00,1
2019-09-29 22:39:00,1
2019-09-29 22:42:00,1
2019-09-29 22:59:00,1
2019-09-29 23:44:00,1
2019-09-29 23:46:00,1
