349,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-09-29 00:04:00,2
2019-09-29 00:10:00,2
2019-09-29 00:16:00,2
2019-09-29 00:21:00,1
2019-09-29 00:22:00,1
2019-09-29 00:25:00,2
2019-09-29 00:29:00,2
2019-09-29 00:35:00,2
2019-09-29 00:39:00,1
2019-09-29 00:44:00,2
2019-09-29 00:50:00,1
2019-09-29 00:51:00,1
2019-09-29 00:56:00,2
2019-09-29 01:01:00,2
2019-09-29 01:09:00,2
2019-09-29 01:11:00,1
2019-09-29 01:16:00,2
2019-09-29 01:21:00,2
2019-09-29 01:25:00,1
2019-09-29 01:26:00,1
2019-09-29 01:30:00,2
2019-09-29 01:34:00,2
2019-09-29 01:40:00,2
2019-09-29 01:44:00,1
2019-09-29 01:45:00,1
2019-09-29 01:54:00,2
2019-09-29 01:59:00,2
2019-09-29 02:04:00,1
2019-09-29 02:05:00,1
2019-09-29 02:09:00,1
2019-09-29 02:10:00,1
2019-09-29 02:14:00,1
2019-09-29 02:15:00,1
2019-09-29 02:20:00,2
2019-09-29 02:25:00,2
2019-09-29 02:30:00,2
2019-09-29 03:01:00,1
2019-09-29 03:02:00,1
2019-09-29 03:17:00,2
2019-09-29 03:24:00,2
2019-09-29 03:28:00,2
2019-09-29 03:34:00,1
2019-09-29 03:39:00,1
2019-09-29 03:42:00,1
2019-09-29 03:46:00,1
2019-09-29 03:54:00,2
2019-09-29 03:58:00,1
2019-09-29 04:00:00,1
2019-09-29 04:07:00,1
2019-09-29 04:11:00,2
2019-09-29 04:15:00,2
2019-09-29 04:21:00,2
2019-09-29 04:31:00,1
2019-09-29 04:32:00,1
2019-09-29 04:41:00,1
2019-09-29 04:42:00,1
2019-09-29 04:51:00,2
2019-09-29 05:00:00,2
2019-09-29 05:09:00,2
2019-09-29 05:17:00,1
2019-09-29 05:18:00,1
2019-09-29 05:26:00,2
2019-09-29 05:34:00,2
2019-09-29 05:37:00,1
2019-09-29 05:41:00,2
2019-09-29 05:46:00,1
2019-09-29 05:47:00,1
2019-09-29 05:52:00,2
2019-09-29 05:58:00,2
2019-09-29 06:01:00,1
2019-09-29 06:02:00,1
2019-09-29 06:08:00,2
2019-09-29 06:13:00,2
2019-09-29 06:18:00,2
2019-09-29 06:23:00,2
2019-09-29 06:27:00,1
2019-09-29 06:28:00,1
2019-09-29 06:32:00,1
2019-09-29 06:33:00,1
2019-09-29 06:34:00,1
2019-09-29 06:35:00,1
2019-09-29 06:41:00,1
2019-09-29 06:44:00,1
2019-09-29 06:45:00,1
2019-09-29 06:47:00,1
2019-09-29 06:48:00,1
2019-09-29 06:50:00,2
2019-09-29 06:52:00,1
2019-09-29 06:53:00,1
2019-09-29 06:55:00,2
2019-09-29 06:58:00,2
2019-09-29 07:01:00,2
2019-09-29 07:03:00,1
2019-09-29 07:04:00,1
2019-09-29 07:07:00,2
2019-09-29 07:10:00,2
2019-09-29 07:13:00,1
2019-09-29 07:14:00,1
2019-09-29 07:17:00,2
2019-09-29 07:20:00,2
2019-09-29 07:23:00,2
2019-09-29 07:26:00,2
2019-09-29 07:29:00,2
2019-09-29 07:32:00,2
2019-09-29 07:34:00,1
2019-09-29 07:35:00,1
2019-09-29 07:38:00,2
2019-09-29 07:41:00,1
2019-09-29 07:42:00,1
2019-09-29 07:45:00,2
2019-09-29 07:49:00,1
2019-09-29 07:50:00,1
2019-09-29 07:56:00,1
2019-09-29 07:57:00,1
2019-09-29 08:04:00,1
2019-09-29 08:05:00,1
2019-09-29 08:11:00,1
2019-09-29 08:12:00,1
2019-09-29 08:16:00,1
2019-09-29 08:17:00,1
2019-09-29 08:22:00,1
