114,select * from Frame where fieldId=#
2019-09-29 00:04:00,1
2019-09-29 00:12:00,1
2019-09-29 00:21:00,1
2019-09-29 00:22:00,1
2019-09-29 00:23:00,2
2019-09-29 00:30:00,1
2019-09-29 00:48:00,1
2019-09-29 01:06:00,1
2019-09-29 01:16:00,1
2019-09-29 01:19:00,1
2019-09-29 01:25:00,1
2019-09-29 01:37:00,1
2019-09-29 01:46:00,1
2019-09-29 01:48:00,1
2019-09-29 01:52:00,1
2019-09-29 02:49:00,1
2019-09-29 02:54:00,1
2019-09-29 03:24:00,1
2019-09-29 03:51:00,1
2019-09-29 03:59:00,1
2019-09-29 04:04:00,1
2019-09-29 04:30:00,1
2019-09-29 04:46:00,1
2019-09-29 04:50:00,2
2019-09-29 05:26:00,1
2019-09-29 05:27:00,1
2019-09-29 05:37:00,1
2019-09-29 05:43:00,1
2019-09-29 05:51:00,1
2019-09-29 05:53:00,1
2019-09-29 06:11:00,1
2019-09-29 06:12:00,1
2019-09-29 06:30:00,1
2019-09-29 07:19:00,1
2019-09-29 07:23:00,2
2019-09-29 07:29:00,1
2019-09-29 07:39:00,1
2019-09-29 07:41:00,1
2019-09-29 07:52:00,1
2019-09-29 08:36:00,1
2019-09-29 08:51:00,1
2019-09-29 08:59:00,1
2019-09-29 09:03:00,1
2019-09-29 09:09:00,1
2019-09-29 09:10:00,1
2019-09-29 09:28:00,2
2019-09-29 09:43:00,1
2019-09-29 09:47:00,1
2019-09-29 10:17:00,1
2019-09-29 10:43:00,1
2019-09-29 10:47:00,1
2019-09-29 11:04:00,1
2019-09-29 11:05:00,1
2019-09-29 11:24:00,1
2019-09-29 12:01:00,1
2019-09-29 12:05:00,2
2019-09-29 12:09:00,1
2019-09-29 12:16:00,1
2019-09-29 12:19:00,1
2019-09-29 12:49:00,1
2019-09-29 12:51:00,1
2019-09-29 13:02:00,1
2019-09-29 13:28:00,1
2019-09-29 13:48:00,1
2019-09-29 13:58:00,1
2019-09-29 14:20:00,1
2019-09-29 14:33:00,1
2019-09-29 14:49:00,1
2019-09-29 15:14:00,1
2019-09-29 15:35:00,1
2019-09-29 15:47:00,1
2019-09-29 15:52:00,1
2019-09-29 15:58:00,1
2019-09-29 16:04:00,1
2019-09-29 16:07:00,1
2019-09-29 16:10:00,2
2019-09-29 16:20:00,1
2019-09-29 16:23:00,1
2019-09-29 16:37:00,1
2019-09-29 17:01:00,1
2019-09-29 17:43:00,1
2019-09-29 17:49:00,1
2019-09-29 17:50:00,1
2019-09-29 18:19:00,1
2019-09-29 18:24:00,1
2019-09-29 18:26:00,1
2019-09-29 18:39:00,1
2019-09-29 18:44:00,1
2019-09-29 19:03:00,1
2019-09-29 19:13:00,1
2019-09-29 19:27:00,1
2019-09-29 20:14:00,1
2019-09-29 20:27:00,6
2019-09-29 20:44:00,1
2019-09-29 21:58:00,1
2019-09-29 22:05:00,1
2019-09-29 22:28:00,1
2019-09-29 22:39:00,1
2019-09-29 22:50:00,1
2019-09-29 23:00:00,1
2019-09-29 23:09:00,1
2019-09-29 23:42:00,1
2019-09-29 23:50:00,1
