2,"select top #   specObjID,ra,dec,modelMag_r,modelMag_i,modelMag_u,modelMag_z,modelMag_g from    SpecPhotoAll where   ra BETWEEN # AND #   and dec between # and #   and z < #"
2019-09-29 15:23:00,2
