704,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-09-29 01:01:00,42
2019-09-29 01:45:00,18
2019-09-29 04:44:00,42
2019-09-29 07:21:00,42
2019-09-29 07:26:00,42
2019-09-29 08:03:00,42
2019-09-29 10:11:00,1
2019-09-29 10:17:00,1
2019-09-29 13:04:00,18
2019-09-29 13:47:00,42
2019-09-29 13:52:00,42
2019-09-29 14:01:00,42
2019-09-29 14:11:00,42
2019-09-29 15:07:00,42
2019-09-29 15:30:00,18
2019-09-29 15:33:00,42
2019-09-29 16:24:00,6
2019-09-29 16:25:00,36
2019-09-29 18:25:00,42
2019-09-29 21:32:00,42
2019-09-29 21:52:00,5
2019-09-29 21:53:00,12
2019-09-29 21:54:00,1
2019-09-29 22:57:00,42
