1,"select top #   objid,ra,dec,modelMag_r,modelMag_i,modelMag_u,modelMag_z,modelMag_g,z from    PhotoObjAll where   dec BETWEEN # AND #   and ra between # and #   and z between # and #"
2019-09-29 15:12:00,1
