21,select * from emissionLinesPort where specObjId=#
2019-09-29 00:08:00,1
2019-09-29 00:47:00,1
2019-09-29 00:56:00,1
2019-09-29 02:22:00,1
2019-09-29 02:38:00,1
2019-09-29 04:06:00,1
2019-09-29 04:42:00,1
2019-09-29 06:06:00,1
2019-09-29 07:07:00,1
2019-09-29 07:21:00,1
2019-09-29 07:22:00,1
2019-09-29 07:55:00,1
2019-09-29 09:04:00,1
2019-09-29 11:40:00,1
2019-09-29 12:29:00,1
2019-09-29 12:34:00,1
2019-09-29 14:02:00,1
2019-09-29 14:22:00,1
2019-09-29 15:57:00,1
2019-09-29 16:30:00,1
2019-09-29 22:23:00,1
