30,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-09-29 01:28:00,1
2019-09-29 02:13:00,1
2019-09-29 19:18:00,1
2019-09-29 19:21:00,1
2019-09-29 20:45:00,1
2019-09-29 20:46:00,1
2019-09-29 20:47:00,1
2019-09-29 20:49:00,1
2019-09-29 20:51:00,2
2019-09-29 20:52:00,1
2019-09-29 20:53:00,1
2019-09-29 20:54:00,2
2019-09-29 21:10:00,2
2019-09-29 21:11:00,5
2019-09-29 21:12:00,1
2019-09-29 21:21:00,2
2019-09-29 21:23:00,1
2019-09-29 21:25:00,1
2019-09-29 21:28:00,1
2019-09-29 21:30:00,1
2019-09-29 21:32:00,1
2019-09-29 22:22:00,1
