1,"SELECT TOP #   	z, zErr, class, subClass, zWarning, ra, dec, cx, 	cy, cz, survey, programname, sourceType, skyVersion, 	run, rerun, camcol, field, obj, mode, nChild, type, 	flags, psfMag_u, psfMag_g, psfMag_r, psfMag_i, psfMag_z, 	psfMagErr_u, psfMagErr_g, psfMagErr_r, psfMagErr_i,  	psfMagErr_z, score, resolveStatus, photoRa, photoDec,  	extinction_u, extinction_g, extinction_r, extinction_i,  	extinction_z, dered_u, dered_g, dered_r, dered_i, dered_z INTO mydb.MyTable FROM SpecPhotoAll"
2019-02-08 00:41:00,1
