62,select * from Photoz where objid=#
2019-02-08 00:47:00,1
2019-02-08 00:53:00,1
2019-02-08 02:47:00,1
2019-02-08 03:21:00,1
2019-02-08 04:52:00,1
2019-02-08 05:19:00,1
2019-02-08 05:24:00,1
2019-02-08 05:32:00,1
2019-02-08 05:49:00,1
2019-02-08 06:19:00,1
2019-02-08 06:20:00,1
2019-02-08 06:22:00,1
2019-02-08 06:59:00,1
2019-02-08 07:00:00,1
2019-02-08 07:35:00,1
2019-02-08 09:09:00,1
2019-02-08 09:16:00,7
2019-02-08 10:01:00,1
2019-02-08 10:07:00,1
2019-02-08 10:12:00,1
2019-02-08 10:42:00,1
2019-02-08 10:54:00,1
2019-02-08 11:07:00,1
2019-02-08 11:31:00,1
2019-02-08 11:45:00,1
2019-02-08 12:05:00,3
2019-02-08 13:30:00,1
2019-02-08 13:41:00,2
2019-02-08 13:56:00,1
2019-02-08 14:21:00,1
2019-02-08 14:32:00,1
2019-02-08 15:22:00,1
2019-02-08 15:30:00,2
2019-02-08 16:00:00,1
2019-02-08 16:04:00,1
2019-02-08 16:13:00,1
2019-02-08 16:46:00,1
2019-02-08 16:58:00,1
2019-02-08 17:44:00,1
2019-02-08 18:28:00,1
2019-02-08 18:30:00,1
2019-02-08 18:35:00,1
2019-02-08 18:50:00,1
2019-02-08 18:59:00,1
2019-02-08 19:24:00,1
2019-02-08 19:34:00,1
2019-02-08 20:13:00,1
2019-02-08 20:34:00,1
2019-02-08 20:37:00,1
2019-02-08 21:03:00,1
2019-02-08 22:07:00,1
2019-02-08 23:01:00,1
