1319,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-02-08 00:03:00,6
2019-02-08 00:06:00,3
2019-02-08 00:13:00,6
2019-02-08 00:16:00,3
2019-02-08 00:23:00,7
2019-02-08 00:26:00,3
2019-02-08 00:33:00,6
2019-02-08 00:36:00,3
2019-02-08 00:43:00,7
2019-02-08 00:46:00,3
2019-02-08 00:53:00,7
2019-02-08 00:56:00,3
2019-02-08 01:03:00,6
2019-02-08 01:06:00,3
2019-02-08 01:13:00,6
2019-02-08 01:16:00,3
2019-02-08 01:23:00,6
2019-02-08 01:26:00,3
2019-02-08 01:33:00,6
2019-02-08 01:36:00,3
2019-02-08 01:43:00,6
2019-02-08 01:46:00,3
2019-02-08 01:53:00,6
2019-02-08 01:56:00,3
2019-02-08 02:03:00,6
2019-02-08 02:06:00,3
2019-02-08 02:13:00,6
2019-02-08 02:16:00,3
2019-02-08 02:23:00,6
2019-02-08 02:26:00,3
2019-02-08 02:33:00,6
2019-02-08 02:36:00,3
2019-02-08 02:43:00,6
2019-02-08 02:46:00,3
2019-02-08 02:53:00,6
2019-02-08 02:56:00,3
2019-02-08 03:03:00,6
2019-02-08 03:06:00,3
2019-02-08 03:13:00,6
2019-02-08 03:16:00,3
2019-02-08 03:23:00,6
2019-02-08 03:26:00,3
2019-02-08 03:33:00,6
2019-02-08 03:36:00,3
2019-02-08 03:43:00,6
2019-02-08 03:46:00,3
2019-02-08 03:53:00,6
2019-02-08 03:56:00,3
2019-02-08 04:03:00,6
2019-02-08 04:06:00,3
2019-02-08 04:13:00,6
2019-02-08 04:16:00,3
2019-02-08 04:23:00,6
2019-02-08 04:26:00,3
2019-02-08 04:33:00,8
2019-02-08 04:36:00,3
2019-02-08 04:43:00,6
2019-02-08 04:46:00,3
2019-02-08 04:53:00,6
2019-02-08 04:56:00,3
2019-02-08 05:03:00,6
2019-02-08 05:06:00,3
2019-02-08 05:13:00,6
2019-02-08 05:16:00,3
2019-02-08 05:23:00,6
2019-02-08 05:26:00,3
2019-02-08 05:33:00,6
2019-02-08 05:36:00,3
2019-02-08 05:43:00,6
2019-02-08 05:46:00,3
2019-02-08 05:53:00,6
2019-02-08 05:56:00,3
