2,"select dbo.fCosmoComovDist2ObjectsRADEC(#,#,#,#,#,#,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT)   INTO MyDB.NearbyObjEq7"
2019-02-08 16:18:00,2
