3,"SELECT TOP # p.objId,p.ra,p.dec,p.petror9#_r, p.g, p.r   FROM galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND #   AND p.g BETWEEN # AND #  AND p.petror9#_r > #   AND p.r-p.g < # AND p.r - p.u < #"
2019-02-08 13:28:00,1
2019-02-08 13:32:00,1
2019-02-08 13:33:00,1
