86,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-02-08 00:01:00,1
2019-02-08 00:03:00,1
2019-02-08 00:04:00,1
2019-02-08 00:22:00,1
2019-02-08 00:27:00,1
2019-02-08 00:29:00,1
2019-02-08 01:40:00,1
2019-02-08 01:42:00,1
2019-02-08 01:44:00,1
2019-02-08 01:45:00,1
2019-02-08 01:47:00,1
2019-02-08 01:48:00,1
2019-02-08 01:51:00,1
2019-02-08 01:55:00,1
2019-02-08 01:56:00,1
2019-02-08 01:58:00,1
2019-02-08 02:01:00,1
2019-02-08 02:02:00,1
2019-02-08 02:04:00,1
2019-02-08 02:06:00,1
2019-02-08 02:08:00,1
2019-02-08 02:09:00,1
2019-02-08 02:10:00,1
2019-02-08 02:12:00,1
2019-02-08 02:14:00,1
2019-02-08 02:15:00,1
2019-02-08 02:17:00,1
2019-02-08 02:18:00,1
2019-02-08 02:20:00,1
2019-02-08 02:21:00,1
2019-02-08 02:24:00,1
2019-02-08 02:25:00,1
2019-02-08 02:32:00,1
2019-02-08 02:33:00,1
2019-02-08 02:35:00,1
2019-02-08 02:36:00,1
2019-02-08 02:38:00,1
2019-02-08 02:41:00,1
2019-02-08 02:43:00,1
2019-02-08 02:44:00,1
2019-02-08 02:47:00,1
2019-02-08 02:49:00,1
2019-02-08 02:50:00,1
2019-02-08 02:52:00,1
2019-02-08 02:55:00,1
2019-02-08 02:56:00,1
2019-02-08 02:58:00,1
2019-02-08 03:59:00,1
2019-02-08 04:05:00,1
2019-02-08 08:14:00,1
2019-02-08 09:16:00,3
2019-02-08 09:17:00,1
2019-02-08 09:55:00,1
2019-02-08 10:14:00,1
2019-02-08 10:18:00,1
2019-02-08 10:22:00,1
2019-02-08 11:00:00,2
2019-02-08 11:01:00,1
2019-02-08 11:02:00,1
2019-02-08 11:04:00,1
2019-02-08 11:14:00,1
2019-02-08 11:19:00,1
2019-02-08 11:28:00,1
2019-02-08 11:48:00,1
2019-02-08 13:23:00,2
2019-02-08 13:37:00,1
2019-02-08 13:50:00,1
2019-02-08 13:54:00,1
2019-02-08 14:24:00,1
2019-02-08 14:38:00,3
2019-02-08 14:39:00,1
2019-02-08 15:06:00,1
2019-02-08 15:07:00,1
2019-02-08 15:09:00,1
2019-02-08 16:46:00,1
2019-02-08 16:54:00,1
2019-02-08 17:38:00,1
2019-02-08 17:39:00,1
2019-02-08 18:04:00,1
2019-02-08 18:08:00,1
