56,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-08-16 00:33:00,1
2019-08-16 00:35:00,1
2019-08-16 00:38:00,1
2019-08-16 00:40:00,1
2019-08-16 00:42:00,1
2019-08-16 00:44:00,1
2019-08-16 00:46:00,1
2019-08-16 00:48:00,1
2019-08-16 00:50:00,1
2019-08-16 00:51:00,1
2019-08-16 00:54:00,1
2019-08-16 00:56:00,1
2019-08-16 00:57:00,1
2019-08-16 01:00:00,1
2019-08-16 01:02:00,1
2019-08-16 01:03:00,1
2019-08-16 01:06:00,1
2019-08-16 01:07:00,1
2019-08-16 01:10:00,1
2019-08-16 01:13:00,1
2019-08-16 01:14:00,1
2019-08-16 01:17:00,1
2019-08-16 01:20:00,1
2019-08-16 01:22:00,1
2019-08-16 04:51:00,1
2019-08-16 04:53:00,1
2019-08-16 04:59:00,1
2019-08-16 05:01:00,1
2019-08-16 05:02:00,1
2019-08-16 05:03:00,1
2019-08-16 05:06:00,1
2019-08-16 05:07:00,1
2019-08-16 05:14:00,1
2019-08-16 05:16:00,2
2019-08-16 23:16:00,1
2019-08-16 23:19:00,1
2019-08-16 23:20:00,1
2019-08-16 23:23:00,1
2019-08-16 23:25:00,1
2019-08-16 23:27:00,1
2019-08-16 23:30:00,1
2019-08-16 23:32:00,1
2019-08-16 23:35:00,2
2019-08-16 23:39:00,1
2019-08-16 23:41:00,1
2019-08-16 23:42:00,1
2019-08-16 23:45:00,1
2019-08-16 23:47:00,1
2019-08-16 23:49:00,1
2019-08-16 23:51:00,1
2019-08-16 23:54:00,1
2019-08-16 23:56:00,1
2019-08-16 23:57:00,1
2019-08-16 23:59:00,1
