65,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-08-16 01:35:00,1
2019-08-16 11:51:00,2
2019-08-16 11:52:00,2
2019-08-16 11:58:00,2
2019-08-16 13:12:00,1
2019-08-16 13:16:00,2
2019-08-16 13:17:00,2
2019-08-16 13:26:00,2
2019-08-16 13:27:00,1
2019-08-16 13:31:00,1
2019-08-16 13:34:00,1
2019-08-16 14:55:00,1
2019-08-16 15:21:00,1
2019-08-16 15:24:00,1
2019-08-16 15:50:00,2
2019-08-16 15:51:00,1
2019-08-16 15:52:00,2
2019-08-16 15:53:00,1
2019-08-16 15:54:00,1
2019-08-16 15:55:00,1
2019-08-16 15:56:00,2
2019-08-16 15:57:00,2
2019-08-16 16:05:00,2
2019-08-16 16:07:00,1
2019-08-16 16:08:00,2
2019-08-16 16:09:00,1
2019-08-16 16:10:00,1
2019-08-16 16:12:00,1
2019-08-16 16:14:00,1
2019-08-16 16:15:00,1
2019-08-16 16:17:00,1
2019-08-16 16:26:00,2
2019-08-16 16:28:00,1
2019-08-16 16:30:00,1
2019-08-16 16:32:00,1
2019-08-16 16:33:00,2
2019-08-16 16:34:00,1
2019-08-16 16:35:00,1
2019-08-16 16:36:00,1
2019-08-16 16:58:00,1
2019-08-16 16:59:00,1
2019-08-16 17:00:00,1
2019-08-16 17:07:00,1
2019-08-16 17:20:00,1
2019-08-16 17:25:00,1
2019-08-16 17:26:00,1
2019-08-16 17:28:00,1
2019-08-16 17:30:00,1
2019-08-16 17:40:00,1
2019-08-16 18:06:00,1
2019-08-16 21:01:00,1
