527,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-08-16 00:48:00,1
2019-08-16 00:49:00,5
2019-08-16 02:50:00,42
2019-08-16 05:10:00,42
2019-08-16 05:18:00,42
2019-08-16 05:30:00,3
2019-08-16 05:31:00,15
2019-08-16 06:21:00,42
2019-08-16 10:20:00,42
2019-08-16 10:24:00,42
2019-08-16 11:34:00,18
2019-08-16 12:02:00,1
2019-08-16 13:04:00,1
2019-08-16 13:51:00,42
2019-08-16 16:56:00,42
2019-08-16 17:22:00,1
2019-08-16 17:33:00,42
2019-08-16 17:37:00,42
2019-08-16 17:40:00,18
2019-08-16 17:57:00,42
2019-08-16 23:01:00,1
2019-08-16 23:04:00,1
