1208,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-08-16 16:59:00,6
2019-08-16 17:00:00,39
2019-08-16 17:01:00,10
2019-08-16 17:05:00,37
2019-08-16 17:06:00,46
2019-08-16 17:07:00,40
2019-08-16 17:17:00,28
2019-08-16 17:18:00,47
2019-08-16 17:19:00,43
2019-08-16 17:20:00,4
2019-08-16 17:52:00,2
2019-08-16 17:53:00,49
2019-08-16 17:54:00,45
2019-08-16 17:55:00,46
2019-08-16 17:56:00,48
2019-08-16 17:57:00,46
2019-08-16 17:58:00,45
2019-08-16 17:59:00,45
2019-08-16 18:00:00,45
2019-08-16 18:01:00,45
2019-08-16 18:02:00,41
2019-08-16 18:03:00,44
2019-08-16 18:04:00,42
2019-08-16 18:05:00,42
2019-08-16 18:06:00,43
2019-08-16 18:07:00,44
2019-08-16 18:08:00,40
2019-08-16 18:09:00,12
2019-08-16 21:00:00,14
2019-08-16 21:01:00,26
2019-08-16 21:02:00,40
2019-08-16 21:03:00,40
2019-08-16 21:04:00,40
2019-08-16 21:05:00,18
2019-08-16 21:06:00,2
2019-08-16 21:07:00,2
2019-08-16 21:08:00,2
