45,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-08-16 13:29:00,2
2019-08-16 13:30:00,2
2019-08-16 13:31:00,2
2019-08-16 13:33:00,2
2019-08-16 13:36:00,2
2019-08-16 13:37:00,2
2019-08-16 13:38:00,1
2019-08-16 13:40:00,1
2019-08-16 13:45:00,2
2019-08-16 13:47:00,2
2019-08-16 13:48:00,1
2019-08-16 13:49:00,2
2019-08-16 15:42:00,2
2019-08-16 15:43:00,2
2019-08-16 15:44:00,4
2019-08-16 15:45:00,2
2019-08-16 15:46:00,6
2019-08-16 15:47:00,2
2019-08-16 15:49:00,4
2019-08-16 15:51:00,2
