96,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-08-16 01:28:00,1
2019-08-16 04:52:00,1
2019-08-16 05:52:00,2
2019-08-16 06:04:00,1
2019-08-16 06:26:00,1
2019-08-16 06:27:00,1
2019-08-16 06:44:00,1
2019-08-16 06:51:00,1
2019-08-16 06:54:00,1
2019-08-16 06:55:00,1
2019-08-16 06:57:00,1
2019-08-16 07:11:00,1
2019-08-16 07:15:00,1
2019-08-16 07:17:00,1
2019-08-16 07:18:00,1
2019-08-16 07:21:00,1
2019-08-16 07:22:00,1
2019-08-16 07:24:00,2
2019-08-16 07:25:00,2
2019-08-16 07:35:00,1
2019-08-16 07:38:00,1
2019-08-16 08:02:00,1
2019-08-16 08:05:00,1
2019-08-16 08:06:00,2
2019-08-16 08:09:00,1
2019-08-16 08:13:00,3
2019-08-16 08:14:00,2
2019-08-16 08:15:00,3
2019-08-16 08:16:00,4
2019-08-16 08:37:00,1
2019-08-16 08:38:00,1
2019-08-16 08:42:00,1
2019-08-16 08:46:00,1
2019-08-16 08:49:00,1
2019-08-16 08:50:00,1
2019-08-16 08:51:00,1
2019-08-16 08:52:00,2
2019-08-16 08:57:00,1
2019-08-16 09:02:00,1
2019-08-16 09:04:00,1
2019-08-16 09:08:00,1
2019-08-16 09:09:00,1
2019-08-16 09:13:00,1
2019-08-16 09:17:00,1
2019-08-16 09:26:00,1
2019-08-16 09:27:00,1
2019-08-16 09:28:00,1
2019-08-16 10:22:00,1
2019-08-16 10:50:00,1
2019-08-16 11:21:00,1
2019-08-16 13:02:00,4
2019-08-16 13:04:00,4
2019-08-16 13:07:00,2
2019-08-16 15:03:00,1
2019-08-16 15:38:00,1
2019-08-16 15:39:00,2
2019-08-16 15:40:00,2
2019-08-16 16:53:00,5
2019-08-16 17:56:00,1
2019-08-16 19:24:00,1
2019-08-16 20:20:00,1
2019-08-16 21:36:00,1
2019-08-16 21:38:00,1
2019-08-16 22:15:00,1
2019-08-16 22:53:00,1
2019-08-16 22:58:00,1
2019-08-16 23:07:00,1
2019-08-16 23:09:00,1
2019-08-16 23:10:00,1
2019-08-16 23:28:00,1
