135,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-08-16 00:10:00,1
2019-08-16 00:12:00,1
2019-08-16 00:17:00,1
2019-08-16 00:18:00,1
2019-08-16 00:20:00,1
2019-08-16 00:27:00,1
2019-08-16 00:31:00,2
2019-08-16 00:32:00,1
2019-08-16 00:39:00,2
2019-08-16 00:51:00,1
2019-08-16 01:04:00,1
2019-08-16 01:09:00,1
2019-08-16 01:39:00,1
2019-08-16 01:51:00,1
2019-08-16 01:57:00,1
2019-08-16 02:05:00,1
2019-08-16 02:07:00,1
2019-08-16 02:16:00,1
2019-08-16 03:09:00,1
2019-08-16 03:25:00,1
2019-08-16 03:27:00,1
2019-08-16 04:16:00,1
2019-08-16 04:21:00,1
2019-08-16 05:38:00,1
2019-08-16 05:42:00,1
2019-08-16 05:43:00,1
2019-08-16 05:45:00,1
2019-08-16 05:47:00,1
2019-08-16 05:48:00,1
2019-08-16 05:51:00,1
2019-08-16 05:54:00,1
2019-08-16 06:03:00,1
2019-08-16 06:08:00,1
2019-08-16 06:14:00,1
2019-08-16 06:16:00,1
2019-08-16 06:18:00,1
2019-08-16 06:29:00,1
2019-08-16 06:40:00,1
2019-08-16 06:45:00,1
2019-08-16 08:23:00,1
2019-08-16 08:32:00,1
2019-08-16 08:37:00,1
2019-08-16 08:42:00,1
2019-08-16 09:04:00,1
2019-08-16 09:11:00,1
2019-08-16 09:59:00,1
2019-08-16 10:00:00,1
2019-08-16 10:02:00,1
2019-08-16 10:06:00,1
2019-08-16 10:47:00,1
2019-08-16 11:15:00,1
2019-08-16 11:36:00,2
2019-08-16 11:44:00,1
2019-08-16 11:55:00,1
2019-08-16 11:56:00,1
2019-08-16 11:57:00,1
2019-08-16 12:02:00,1
2019-08-16 12:08:00,1
2019-08-16 12:09:00,1
2019-08-16 12:14:00,1
2019-08-16 12:18:00,1
2019-08-16 12:36:00,1
2019-08-16 12:37:00,1
2019-08-16 12:40:00,2
2019-08-16 12:41:00,1
2019-08-16 12:51:00,1
2019-08-16 12:53:00,1
2019-08-16 13:10:00,2
2019-08-16 13:30:00,1
2019-08-16 13:33:00,1
2019-08-16 13:57:00,1
2019-08-16 14:05:00,1
2019-08-16 14:15:00,1
2019-08-16 14:17:00,1
2019-08-16 14:22:00,1
2019-08-16 14:29:00,1
2019-08-16 14:33:00,1
2019-08-16 14:35:00,1
2019-08-16 14:40:00,1
2019-08-16 14:47:00,2
2019-08-16 15:05:00,1
2019-08-16 15:13:00,1
2019-08-16 15:17:00,1
2019-08-16 15:23:00,1
2019-08-16 15:39:00,1
2019-08-16 15:51:00,1
2019-08-16 15:56:00,1
2019-08-16 16:04:00,1
2019-08-16 16:12:00,1
2019-08-16 16:14:00,1
2019-08-16 16:19:00,1
2019-08-16 16:23:00,1
2019-08-16 16:26:00,1
2019-08-16 16:44:00,1
2019-08-16 16:54:00,1
2019-08-16 16:55:00,2
2019-08-16 16:58:00,1
2019-08-16 18:19:00,1
2019-08-16 18:28:00,1
2019-08-16 18:29:00,1
2019-08-16 18:33:00,1
2019-08-16 18:43:00,2
2019-08-16 19:08:00,1
2019-08-16 19:09:00,1
2019-08-16 19:10:00,1
2019-08-16 19:36:00,1
2019-08-16 19:47:00,1
2019-08-16 19:55:00,1
2019-08-16 20:06:00,1
2019-08-16 20:39:00,1
2019-08-16 20:51:00,1
2019-08-16 21:02:00,1
2019-08-16 21:04:00,1
2019-08-16 21:35:00,1
2019-08-16 21:39:00,1
2019-08-16 21:58:00,1
2019-08-16 22:21:00,1
2019-08-16 22:45:00,1
2019-08-16 22:55:00,1
2019-08-16 22:56:00,1
2019-08-16 23:04:00,2
2019-08-16 23:09:00,1
2019-08-16 23:37:00,1
2019-08-16 23:38:00,1
2019-08-16 23:42:00,1
2019-08-16 23:48:00,1
