411,"select psfSigma1_z, psfSigma2_z, psfB_z, psfP0_z, psfBeta_z, psfSigmaP_z, psfSigma1_u, psfSigma2_u, psfB_u, psfP0_u, psfBeta_u, psfSigmaP_u, psfSigma1_g, psfSigma2_g, psfB_g, psfP0_g, psfBeta_g, psfSigmaP_g, psfSigma1_r, psfSigma2_r, psfB_r, psfP0_r, psfBeta_r, psfSigmaP_r, psfSigma1_i, psfSigma2_i, psfB_i, psfP0_i, psfBeta_i, psfSigmaP_i from Field where run = # and rerun = # and camcol = # and field = #"
2019-12-17 00:00:00,2
2019-12-17 00:03:00,4
2019-12-17 00:05:00,1
2019-12-17 00:07:00,1
2019-12-17 00:08:00,3
2019-12-17 00:20:00,2
2019-12-17 00:24:00,1
2019-12-17 00:27:00,1
2019-12-17 00:29:00,10
2019-12-17 00:41:00,2
2019-12-17 00:45:00,2
2019-12-17 00:54:00,3
2019-12-17 00:55:00,1
2019-12-17 00:59:00,2
2019-12-17 01:01:00,3
2019-12-17 01:06:00,1
2019-12-17 01:12:00,2
2019-12-17 01:15:00,3
2019-12-17 01:26:00,2
2019-12-17 01:28:00,2
2019-12-17 01:30:00,2
2019-12-17 01:33:00,1
2019-12-17 01:40:00,10
2019-12-17 01:50:00,1
2019-12-17 01:56:00,1
2019-12-17 01:58:00,1
2019-12-17 02:05:00,1
2019-12-17 02:11:00,2
2019-12-17 02:17:00,2
2019-12-17 02:27:00,2
2019-12-17 02:29:00,2
2019-12-17 02:32:00,1
2019-12-17 02:36:00,1
2019-12-17 02:39:00,4
2019-12-17 02:41:00,1
2019-12-17 02:44:00,2
2019-12-17 02:48:00,3
2019-12-17 02:55:00,2
2019-12-17 03:03:00,9
2019-12-17 03:05:00,1
2019-12-17 03:11:00,1
2019-12-17 03:21:00,1
2019-12-17 03:25:00,1
2019-12-17 03:31:00,2
2019-12-17 03:38:00,1
2019-12-17 03:40:00,3
2019-12-17 03:46:00,3
2019-12-17 03:48:00,1
2019-12-17 03:53:00,1
2019-12-17 03:56:00,10
2019-12-17 03:59:00,1
2019-12-17 04:04:00,1
2019-12-17 04:09:00,1
2019-12-17 04:14:00,1
2019-12-17 04:18:00,1
2019-12-17 04:24:00,1
2019-12-17 04:26:00,1
2019-12-17 04:29:00,3
2019-12-17 04:31:00,3
2019-12-17 04:37:00,1
2019-12-17 04:42:00,3
2019-12-17 04:48:00,1
2019-12-17 04:50:00,1
2019-12-17 04:52:00,1
2019-12-17 05:00:00,2
2019-12-17 05:11:00,1
2019-12-17 05:13:00,1
2019-12-17 05:31:00,1
2019-12-17 05:33:00,1
2019-12-17 05:36:00,2
2019-12-17 05:38:00,1
2019-12-17 05:40:00,2
2019-12-17 05:46:00,1
2019-12-17 05:51:00,3
2019-12-17 05:59:00,1
2019-12-17 06:10:00,1
2019-12-17 06:13:00,1
2019-12-17 06:18:00,1
