6,"select ra,dec from specObj where ra BETWEEN # and # AND dec BETWEEN # and #"
2019-12-17 15:22:00,1
2019-12-17 15:27:00,1
2019-12-17 15:41:00,2
2019-12-17 15:43:00,2
