155,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-12-17 14:45:00,1
2019-12-17 17:27:00,1
2019-12-17 17:59:00,4
2019-12-17 18:00:00,12
2019-12-17 18:01:00,10
2019-12-17 18:02:00,11
2019-12-17 18:03:00,10
2019-12-17 18:04:00,9
2019-12-17 18:05:00,10
2019-12-17 18:06:00,4
2019-12-17 18:12:00,6
2019-12-17 18:13:00,2
2019-12-17 18:14:00,2
2019-12-17 18:15:00,10
2019-12-17 18:16:00,10
2019-12-17 19:09:00,8
2019-12-17 19:10:00,2
2019-12-17 19:19:00,2
2019-12-17 19:57:00,2
2019-12-17 19:59:00,2
2019-12-17 20:47:00,1
2019-12-17 21:42:00,2
2019-12-17 21:48:00,4
2019-12-17 21:55:00,28
2019-12-17 21:56:00,2
