36,select * from SpecObjAll where specObjId=#
2019-12-17 00:01:00,1
2019-12-17 01:22:00,1
2019-12-17 02:27:00,1
2019-12-17 05:06:00,1
2019-12-17 05:22:00,1
2019-12-17 05:23:00,1
2019-12-17 05:36:00,1
2019-12-17 05:41:00,1
2019-12-17 06:39:00,1
2019-12-17 07:14:00,1
2019-12-17 07:51:00,1
2019-12-17 08:24:00,1
2019-12-17 09:45:00,1
2019-12-17 10:12:00,3
2019-12-17 11:02:00,1
2019-12-17 11:24:00,1
2019-12-17 11:37:00,1
2019-12-17 11:38:00,1
2019-12-17 11:49:00,1
2019-12-17 11:52:00,1
2019-12-17 12:42:00,1
2019-12-17 12:52:00,1
2019-12-17 13:09:00,1
2019-12-17 13:48:00,1
2019-12-17 14:03:00,1
2019-12-17 14:29:00,1
2019-12-17 14:47:00,1
2019-12-17 14:55:00,1
2019-12-17 14:57:00,1
2019-12-17 15:36:00,1
2019-12-17 15:53:00,1
2019-12-17 19:32:00,1
2019-12-17 21:08:00,1
2019-12-17 21:50:00,1
