37,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-12-17 00:21:00,1
2019-12-17 00:27:00,1
2019-12-17 00:28:00,1
2019-12-17 00:29:00,1
2019-12-17 00:30:00,1
2019-12-17 00:46:00,1
2019-12-17 07:44:00,1
2019-12-17 14:01:00,3
2019-12-17 14:02:00,1
2019-12-17 15:06:00,1
2019-12-17 15:10:00,1
2019-12-17 15:20:00,1
2019-12-17 15:22:00,1
2019-12-17 15:25:00,1
2019-12-17 15:32:00,1
2019-12-17 15:35:00,1
2019-12-17 15:40:00,1
2019-12-17 15:45:00,1
2019-12-17 15:48:00,1
2019-12-17 15:58:00,1
2019-12-17 16:04:00,1
2019-12-17 16:06:00,1
2019-12-17 16:08:00,1
2019-12-17 16:19:00,1
2019-12-17 16:36:00,1
2019-12-17 16:39:00,1
2019-12-17 16:41:00,1
2019-12-17 16:44:00,1
2019-12-17 16:46:00,1
2019-12-17 16:48:00,1
2019-12-17 16:51:00,1
2019-12-17 16:53:00,1
2019-12-17 16:55:00,1
2019-12-17 19:29:00,1
2019-12-17 20:08:00,1
