20,"select # as Column1, # as Column2"
2019-12-17 00:25:00,6
2019-12-17 00:40:00,1
2019-12-17 00:41:00,4
2019-12-17 00:53:00,4
2019-12-17 00:54:00,2
2019-12-17 07:24:00,1
2019-12-17 07:27:00,2
