5211,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-12-17 00:02:00,5
2019-12-17 00:03:00,3
2019-12-17 00:04:00,2
2019-12-17 00:05:00,12
2019-12-17 00:06:00,6
2019-12-17 00:07:00,8
2019-12-17 00:12:00,5
2019-12-17 00:13:00,3
2019-12-17 00:14:00,2
2019-12-17 00:15:00,12
2019-12-17 00:16:00,4
2019-12-17 00:17:00,10
2019-12-17 00:22:00,5
2019-12-17 00:23:00,3
2019-12-17 00:24:00,2
2019-12-17 00:25:00,12
2019-12-17 00:26:00,4
2019-12-17 00:27:00,10
2019-12-17 00:32:00,5
2019-12-17 00:33:00,3
2019-12-17 00:34:00,2
2019-12-17 00:35:00,12
2019-12-17 00:36:00,4
2019-12-17 00:37:00,10
2019-12-17 00:42:00,5
2019-12-17 00:43:00,3
2019-12-17 00:44:00,2
2019-12-17 00:45:00,12
2019-12-17 00:46:00,4
2019-12-17 00:47:00,10
2019-12-17 00:52:00,5
2019-12-17 00:53:00,3
2019-12-17 00:54:00,2
2019-12-17 00:55:00,12
2019-12-17 00:56:00,4
2019-12-17 00:57:00,10
2019-12-17 01:02:00,5
2019-12-17 01:03:00,3
2019-12-17 01:04:00,2
2019-12-17 01:05:00,12
2019-12-17 01:06:00,4
2019-12-17 01:07:00,10
2019-12-17 01:12:00,5
2019-12-17 01:13:00,3
2019-12-17 01:14:00,2
2019-12-17 01:15:00,12
2019-12-17 01:16:00,4
2019-12-17 01:17:00,10
2019-12-17 01:22:00,5
2019-12-17 01:23:00,3
2019-12-17 01:24:00,2
2019-12-17 01:25:00,12
2019-12-17 01:26:00,4
2019-12-17 01:27:00,10
2019-12-17 01:32:00,5
2019-12-17 01:33:00,3
2019-12-17 01:34:00,2
2019-12-17 01:35:00,12
2019-12-17 01:36:00,4
2019-12-17 01:37:00,10
2019-12-17 01:42:00,5
2019-12-17 01:43:00,3
2019-12-17 01:44:00,2
2019-12-17 01:45:00,12
2019-12-17 01:46:00,4
2019-12-17 01:47:00,10
2019-12-17 01:52:00,5
2019-12-17 01:53:00,2
2019-12-17 01:54:00,3
2019-12-17 01:55:00,12
2019-12-17 01:56:00,4
2019-12-17 01:57:00,10
2019-12-17 02:02:00,5
2019-12-17 02:03:00,2
2019-12-17 02:04:00,2
2019-12-17 02:05:00,13
2019-12-17 02:06:00,4
2019-12-17 02:07:00,10
