1,"select p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.z as redshift, s.plate, s.mjd, s.fiberid, f.specobjid, from galaxy p, specobj s, sdssEbossFirefly f where p.objid=s.bestobjid AND p.objid=f.specobjid"
2019-12-17 11:49:00,1
