1482,"select name, type from DBObjects where type=&&& and access=&&& and name NOT IN (&&&, &&&) order by name"
2019-04-30 00:00:00,3
2019-04-30 00:05:00,3
2019-04-30 00:06:00,15
2019-04-30 00:07:00,6
2019-04-30 00:08:00,15
2019-04-30 00:09:00,3
2019-04-30 00:21:00,3
2019-04-30 00:24:00,3
2019-04-30 00:27:00,3
2019-04-30 00:28:00,3
2019-04-30 00:33:00,3
2019-04-30 00:46:00,3
2019-04-30 00:50:00,3
2019-04-30 00:55:00,3
2019-04-30 01:00:00,3
2019-04-30 01:01:00,3
2019-04-30 01:05:00,12
2019-04-30 01:06:00,12
2019-04-30 01:07:00,8
2019-04-30 01:09:00,3
2019-04-30 01:12:00,3
2019-04-30 01:13:00,3
2019-04-30 01:16:00,3
2019-04-30 01:22:00,3
2019-04-30 01:26:00,3
2019-04-30 01:35:00,3
2019-04-30 01:41:00,3
2019-04-30 01:43:00,3
2019-04-30 01:50:00,3
2019-04-30 01:51:00,3
2019-04-30 01:53:00,3
2019-04-30 02:08:00,3
2019-04-30 02:09:00,3
2019-04-30 02:18:00,6
2019-04-30 02:19:00,3
2019-04-30 02:20:00,3
2019-04-30 02:26:00,3
2019-04-30 02:31:00,4
2019-04-30 02:35:00,3
2019-04-30 02:39:00,3
2019-04-30 03:05:00,6
2019-04-30 03:06:00,9
2019-04-30 03:09:00,3
2019-04-30 03:15:00,3
2019-04-30 03:21:00,3
2019-04-30 03:30:00,3
2019-04-30 03:31:00,3
2019-04-30 03:40:00,3
2019-04-30 03:53:00,3
2019-04-30 03:58:00,3
2019-04-30 03:59:00,3
2019-04-30 04:10:00,3
2019-04-30 04:20:00,3
2019-04-30 04:28:00,3
2019-04-30 04:30:00,3
2019-04-30 04:36:00,3
2019-04-30 04:43:00,1
2019-04-30 04:44:00,3
2019-04-30 04:47:00,3
2019-04-30 05:00:00,3
2019-04-30 05:01:00,3
2019-04-30 05:09:00,2
2019-04-30 05:10:00,1
2019-04-30 05:14:00,9
2019-04-30 05:16:00,3
2019-04-30 05:22:00,3
2019-04-30 05:25:00,3
2019-04-30 05:36:00,3
