1,"SELECT s.ra, s.dec,g.z into mydb.final_project2 from SpecPhoto as s JOIN galSpecExtra g ON g.specObjID=s.specOdjID WHERE s.ra BETWEEN # AND # AND s.dec BETWEEN # AND # AND g.z BETWEEN .# AND .# AND lam_tot_p5#>#   AND s.CLASS=&&&"
2019-04-30 02:25:00,1
