1616,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-04-30 15:45:00,5
2019-04-30 15:46:00,34
2019-04-30 15:47:00,66
2019-04-30 15:48:00,59
2019-04-30 15:55:00,17
2019-04-30 15:56:00,24
2019-04-30 15:59:00,25
2019-04-30 16:00:00,26
2019-04-30 16:01:00,27
2019-04-30 16:02:00,57
2019-04-30 16:03:00,41
2019-04-30 16:04:00,5
2019-04-30 16:05:00,1
2019-04-30 16:06:00,1
2019-04-30 16:07:00,1
2019-04-30 16:08:00,1
2019-04-30 16:10:00,1
2019-04-30 16:37:00,3
2019-04-30 16:38:00,36
2019-04-30 16:39:00,2
2019-04-30 16:41:00,1
2019-04-30 16:42:00,1
2019-04-30 16:43:00,3
2019-04-30 16:44:00,35
2019-04-30 16:45:00,10
2019-04-30 16:46:00,29
2019-04-30 16:47:00,18
2019-04-30 16:48:00,1
2019-04-30 16:51:00,1
2019-04-30 16:53:00,1
2019-04-30 16:54:00,1
2019-04-30 16:55:00,2
2019-04-30 16:56:00,61
2019-04-30 16:57:00,76
2019-04-30 16:58:00,29
2019-04-30 17:00:00,1
2019-04-30 17:01:00,1
2019-04-30 17:02:00,1
2019-04-30 17:04:00,7
2019-04-30 17:07:00,5
2019-04-30 17:08:00,4
2019-04-30 17:09:00,1
2019-04-30 17:10:00,3
2019-04-30 17:11:00,1
2019-04-30 17:14:00,12
2019-04-30 17:16:00,4
2019-04-30 17:20:00,4
2019-04-30 17:21:00,1
2019-04-30 17:22:00,1
2019-04-30 17:23:00,31
2019-04-30 17:24:00,15
2019-04-30 17:27:00,1
2019-04-30 17:28:00,1
2019-04-30 17:33:00,1
2019-04-30 17:35:00,41
2019-04-30 17:36:00,75
2019-04-30 17:37:00,73
2019-04-30 17:38:00,52
2019-04-30 17:39:00,4
2019-04-30 17:42:00,1
2019-04-30 17:53:00,1
2019-04-30 17:54:00,1
2019-04-30 17:59:00,2
2019-04-30 18:00:00,1
2019-04-30 18:01:00,1
2019-04-30 18:06:00,21
2019-04-30 18:07:00,25
2019-04-30 18:08:00,23
2019-04-30 18:09:00,36
2019-04-30 18:10:00,1
2019-04-30 18:13:00,1
2019-04-30 18:14:00,1
2019-04-30 18:16:00,1
2019-04-30 18:17:00,1
2019-04-30 18:18:00,1
2019-04-30 18:19:00,1
2019-04-30 18:20:00,1
2019-04-30 18:21:00,1
2019-04-30 18:22:00,19
2019-04-30 18:23:00,53
2019-04-30 18:24:00,52
2019-04-30 18:25:00,51
2019-04-30 18:26:00,51
2019-04-30 18:27:00,51
2019-04-30 18:28:00,6
2019-04-30 18:57:00,1
2019-04-30 18:59:00,1
2019-04-30 19:01:00,2
2019-04-30 19:03:00,2
2019-04-30 19:05:00,1
2019-04-30 19:07:00,1
2019-04-30 19:09:00,1
2019-04-30 19:12:00,1
2019-04-30 19:16:00,1
2019-04-30 19:17:00,1
2019-04-30 19:18:00,2
2019-04-30 19:19:00,1
2019-04-30 19:23:00,12
2019-04-30 19:24:00,70
2019-04-30 19:25:00,4
2019-04-30 19:26:00,4
2019-04-30 19:27:00,32
2019-04-30 19:28:00,27
2019-04-30 19:29:00,3
2019-04-30 19:30:00,1
2019-04-30 19:31:00,1
2019-04-30 19:43:00,1
2019-04-30 19:44:00,1
