1,"SELECT SOA.specObjID, SOA.ra, SOA.dec, SOA.z, SOA.velDisp    into GU2#_hw2_w1  From SpecObjAll as SOA, PhotoObjAll as PA, stellarMassFSPSGranEarlyDust as FSPSG, galSpecExtra as SE, galSpecLine as SL Where   SOA.z < # and SOA.z > # and SOA.specObjID = PA.specObjID and SOA.specObjID = SE.specObjID and SOA.specObjID = SL.specObjID"
2019-04-30 07:54:00,1
