19,"select top # p.objid as name, p.ra, p.dec from galaxy p, specobj s, dbo.fgetNearByObjEq(#,#,#) n where p.objid=s.bestobjid and p.objid=n.objid and s.bestobjid=n.objid"
2019-04-30 16:45:00,1
2019-04-30 16:53:00,1
2019-04-30 17:11:00,1
2019-04-30 18:42:00,1
2019-04-30 19:02:00,1
2019-04-30 19:07:00,1
2019-04-30 19:11:00,1
2019-04-30 19:13:00,4
2019-04-30 19:21:00,2
2019-04-30 19:23:00,1
2019-04-30 19:28:00,3
2019-04-30 19:29:00,1
2019-04-30 19:33:00,1
