32,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-04-30 03:31:00,1
2019-04-30 10:39:00,1
2019-04-30 12:53:00,1
2019-04-30 17:15:00,2
2019-04-30 17:16:00,4
2019-04-30 17:20:00,6
2019-04-30 17:21:00,2
2019-04-30 20:45:00,2
2019-04-30 20:46:00,2
2019-04-30 20:49:00,4
2019-04-30 20:55:00,2
2019-04-30 20:56:00,2
2019-04-30 20:57:00,2
2019-04-30 21:27:00,1
